YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202401,QRL,Hampshire and Isle Of Wight ICB,2532270001,Joanna  McKenzie,SO45 4JA,E01023005,3350,92043.5,424.2,0,0,152,30,29,0,2,11,0,490,849,92043.5
202401,QNX,Sussex ICB,2532940001,MR PA CARR,RH10 7QH,E01031580,12800,348960.78,618,0,0,291,43,7,1,7,60,0,1695,2635,348960.78
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2533590001,MR MA LADAK,HP7 9PZ,E01017775,11021,430005.39,856,0,0,363,67,11,2,13,55,1,855,3058,430005.39
202401,QNX,Sussex ICB,2534050001,Alexandru Nicolae Cruceanu,BN23 6DG,E01020962,1300,40343.69,125.6,0,0,63,10,1,0,2,3,0,483,47,40343.69
202401,QF7,South Yorkshire ICB,2534210003,MR MA CHOUDHRY,S9 1UF,E01007914,12290,477639.46,1048.4,0,99.6,230,80,76,3,9,57,1,1030,3083,477639.46
202401,QXU,Surrey Heartlands ICB,2535290002,Walton Dental Surgery,KT12 1LL,E01030367,650,17671.2,35.2,0,0,25,3,0,0,0,1,0,292,52,17671.2
202401,QXU,Surrey Heartlands ICB,2536340002,MR K CHRISTIAN,KT17 4DB,E01030379,12660,344180.4,755.8,0,0,375,86,3,1,7,14,0,682,2876,344180.4
202401,QHL,Birmingham and Solihull ICB,2536930001,MR OS DHILLON,B14 5NG,E01008978,32861,1025942.91,2265,0,0,667,208,67,0,46,70,3,1779,6304,1025942.91
202401,QNQ,Frimley ICB,2537310001,MR V KUMAR,RG45 7BF,E01016206,1570,49554.87,93.4,0,0,74,4,1,0,0,2,0,487,101,49554.87
202401,QJG,Suffolk and North East Essex ICB,2538550001,Optident Dental Clinic,CO2 7AD,E01021649,7573,262010.13,882.8,0,0,179,75,37,1,16,79,0,721,1451,262010.13
202401,QKK,South East London ICB,2540100001,MR P AZARI,BR6 6EY,E01000685,800,26775.97,75.4,0,0,35,7,1,0,1,2,0,353,96,26775.97
202401,QKK,South East London ICB,2540100002,Punam Kaur Tanday,DA15 8PG,E01000343,1828,66999.84,175.6,0,0,29,42,1,0,1,3,0,335,299,66999.84
202401,QRV,North West London ICB,2542310001,MR SH PEZESHKI,SW3 4TY,E01002861,8200,278860.7,304.6,2,0,82,30,1,0,8,28,0,489,2079,278860.7
202401,QWU,Coventry and Warwickshire ICB,2546490001,MR MD JONES,B95 5BG,E01031202,3000,98596.9,270.2,0,0,105,20,0,1,8,1,1,234,615,98596.9
202401,QT1,Nottingham and Nottinghamshire ICB,2565950001,Dental Care Centre,NG18 1QJ,E01028284,22639,628530.58,1202.6,0,0,355,185,29,0,8,38,0,744,4038,628530.58
202401,QRL,Hampshire and Isle Of Wight ICB,2566170002,MR NK TANK,RG20 5QX,E01022521,12500,427169.77,877.4,0,0,325,67,30,1,11,52,0,900,3228,427169.77
202401,QMJ,North Central London ICB,2567220001,MR S PATEL,W1T 6NA,E01000851,4834,208728.04,545.6,0,0,90,22,52,0,10,8,0,221,1120,208728.04
202401,QWU,Coventry and Warwickshire ICB,2567810001,MR AS DEOL,CV12 8NW,E01031096,51974,1752403.76,4360,0,144.4,1825,379,117,6,52,110,4,4625,15565,1752403.76
202401,QMJ,North Central London ICB,2569510001,MR I DAVIS,NW11 7HB,E01000216,735,21323.64,82,0,0,5,14,7,0,0,0,0,186,43,21323.64
202401,QKK,South East London ICB,2570010001,MR DS MATHEW,BR1 1PW,E01000676,14901,469261.79,1273.8,0,0,375,109,41,2,25,44,0,1461,4213,469261.79
202401,QK1,"Leicester, Leicestershire and Rutland ICB",2571170001,MR NG PATEL,LE3 2FS,E01013635,6256,196014.95,321,0,0,173,28,2,0,3,15,0,589,755,196014.95
202401,QWE,South West London ICB,2572220001,MS S RADPOUR,TW10 7DA,E01003816,9500,284894.56,880,0,0,274,71,27,0,18,35,0,803,2786,284894.56
202401,QJG,Suffolk and North East Essex ICB,2572570002,MR JJ VILJOEN,CB8 7BT,E01029954,9942,299127.95,639.8,0,0,308,58,19,4,0,29,0,951,2309,299127.95
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2572730001,MR NP ARNOLD,OX11 7XT,E01028625,1246,31559.24,140,0,0,119,5,0,0,0,5,0,535,53,31559.24
202401,QXU,Surrey Heartlands ICB,2574860002,MR RM QURESHI,GU2 8AE,E01030495,0,324973.7,533,0,0,12,147,16,0,0,0,0,13,875,11991.68
202401,QWE,South West London ICB,2574860003,Teddington Dental Partnership,TW11 0NU,E01003810,12000,367098.67,1412.2,0,0,388,154,64,1,14,56,0,2254,2194,367098.67
202401,QJG,Suffolk and North East Essex ICB,2576130003,MR S NOZOHOOR,CO7 9PP,E01021740,12949,390450.77,829.6,0,0,284,73,8,1,21,23,0,665,2217,390450.77
202401,QUA,Black Country ICB,2578420001,MR N JAIN,WS9 8AJ,E01010241,4300,125434.3,475,0,0,78,87,14,0,5,5,0,889,296,125434.3
202401,QOC,"Shropshire, Telford and Wrekin ICB",2579070001,Dr Carl Chun Leung Chung,TF4 2LL,E01014147,26563,893914.23,2401,0,0,804,265,51,4,34,90,4,2044,5659,893914.23
202401,QMF,North East London ICB,2580160001,MR L KHALILIBEGLOO,E17 4PW,E01004460,1900,73939.43,76.4,0,0,20,4,3,0,2,2,0,76,226,73939.43
202401,QYG,Cheshire and Merseyside ICB,2580240003,MR HD AHOVI,SK11 8SR,E01018647,2250,167557.5,264,0,0,2,79,5,0,0,0,0,1,438,147811.5
202401,QMM,Norfolk and Waveney ICB,2580830001,MR AA KHODADADIAN,IP22 4BE,E01026891,7400,224096.31,376.6,0,0,148,35,9,0,5,13,3,256,1743,224096.31
202401,QHL,Birmingham and Solihull ICB,2582020001,MR H SINGH,B91 3SB,E01010192,2609,73090.3,81.2,0,0,14,22,0,0,0,1,0,269,72,73090.3
202401,QUE,Cambridgeshire and Peterborough ICB,2582290001,MR S KORDANY,PE29 6HH,E01018150,8000,236136.65,322.8,0,0,133,24,1,0,8,14,0,469,1412,236136.65
202401,QHL,Birmingham and Solihull ICB,2582370001,MR SH KHAN,B9 4QA,E01009199,21314,647229.7,1609.4,0,0,152,147,61,24,38,72,1,1541,5211,647229.7
202401,QM7,Hertfordshire and West Essex ICB,2582610001,MR D REZAIE DASTJERDI,CM18 6LY,E01021823,21897,725794.04,1931,0,0,676,207,48,1,26,60,3,1914,5294,725794.04
202401,QVV,Dorset ICB,2583850001,MR PD WOODHOUSE,DT9 3EH,E01020546,14269,513342.64,857.6,0,262.4,371,88,9,0,11,38,0,1173,4390,513342.64
202401,QJK,Devon ICB,2585040001,Andrew Timothy Coombes,EX7 9HX,E01020228,1035,32470.25,43.2,0,0,21,3,0,0,1,1,0,129,159,32470.25
202401,QJK,Devon ICB,2585040002,Andrew Timothy Coombes,EX7 9HX,E01020228,400,68187.71,38.2,0,0,1,0,0,0,0,31,0,16,441,68187.71
202401,QHL,Birmingham and Solihull ICB,2587090001,MR G DHERI,B93 0HZ,E01010151,8839,290499.24,639.4,0,0,330,63,4,0,5,32,2,1038,2315,290499.24
202401,QE1,Lancashire and South Cumbria ICB,2587330001,MR A GHAFFOOR,PR25 2LR,E01025435,32723,1410719.12,3146.4,0,507.6,1650,266,34,0,24,187,10,3243,12205,1010045.99
202401,QR1,Gloucestershire ICB,2587840001,MR SS SANGHERA,GL50 2AS,E01022137,17500,511935.54,1223,0,0,694,91,11,1,11,50,2,1997,3899,511935.54
202401,QOP,Greater Manchester ICB,2588730001,MR VK AGGARWAL,WA15 7SP,E01006192,13233,395718.04,1158.6,1,0,550,105,10,4,12,58,3,2608,2788,395718.04
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2589890001,Inspire Dental Karishaan Ltd,RG2 7HE,E01016370,23000,855174.79,2257.4,0,0,683,231,73,7,35,37,0,1828,5128,855174.79
202401,QJG,Suffolk and North East Essex ICB,2610760001,MR SA PITT,CO4 5AS,E01021681,1173,31853.17,125.6,0,0,67,7,2,0,2,3,0,349,287,31853.17
202401,QKS,Kent And Medway ICB,2613780001,MS OM FULMYK,ME15 6QE,E01024373,1050,31403.11,58.2,0,0,21,7,3,0,0,1,0,301,144,31403.11
202401,QRV,North West London ICB,2614160001,Dental Beauty Feltham Limited,TW13 6AD,E01002607,11840,409902.03,1181.8,1,0,205,86,80,2,21,44,2,1245,1811,409902.03
202401,QM7,Hertfordshire and West Essex ICB,2614830001,MR BP PATEL,AL3 5ES,E01023728,6200,184759.17,497.2,0,93.2,117,22,47,0,4,26,0,365,1674,184759.17
202401,QKS,Kent And Medway ICB,2616530001,MR M EBRAHIMI HONARVAR,TN9 1UJ,E01024756,2010,60114.5,92,0,0,62,10,0,0,0,0,0,222,289,60114.5
202401,QPM,Northamptonshire ICB,2617850001,MR P SABHARWAL,NN16 0BE,E01027110,5908,189043.17,795.6,0,0,58,24,4,0,52,18,0,121,519,23773.17
202401,QWU,Coventry and Warwickshire ICB,2617850002,MR P SABHARWAL,CV1 3FE,E01009553,812,23563.81,55.2,0,0,3,1,0,0,4,1,0,24,88,23563.81
202401,QOP,Greater Manchester ICB,2619630001,MISS A AHMED,M33 7TQ,E01006160,6625,242274.44,559.6,0,0,302,40,10,0,4,33,0,1026,1266,242274.44
202401,QJG,Suffolk and North East Essex ICB,2620800002,West End Manse Dental Care,CB9 9LA,E01030112,27000,824871.01,1950.6,0,0,691,203,49,0,24,98,0,1977,5361,824871.01
202401,QWU,Coventry and Warwickshire ICB,2623070001,MR PA MOYO,CV11 4FJ,E01031053,4577,165711.39,521,0,0,149,32,46,4,1,5,0,363,1164,165711.39
202401,QKK,South East London ICB,2624470001,Palminder Singh Sagoo and Satnam Singh Salotera,SE15 5EG,E01004067,15000,648767.53,1363.4,0,0,177,84,32,2,57,62,2,867,2410,648767.53
202401,QRV,North West London ICB,2624550001,Mr Chirag Shah,HA2 8BW,E01002219,7433,227161.06,647.8,0,0,186,41,26,0,16,14,0,967,1273,227161.06
202401,QRL,Hampshire and Isle Of Wight ICB,2624710001,University Dental Practice,SO16 3AY,E01032756,14743,442057.35,1878.4,0,0,385,148,52,1,57,72,1,1341,3421,442057.35
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",2625790001,Charlton Park Dental Practice,BS31 2NB,E01014403,600,18057.73,36.4,0,0,3,1,2,0,1,7,0,73,101,18057.73
202401,QKK,South East London ICB,2628030003,MR SA BUTT,SE9 6SL,E01001604,26000,850528.77,765.2,0,0,256,89,9,4,8,61,0,1091,2977,850528.77
202401,QXU,Surrey Heartlands ICB,2628030004,MR SA BUTT,KT10 0AA,E01030320,8741,244514.5,781,0,0,413,69,1,0,8,50,0,1449,2336,244514.5
202401,QWU,Coventry and Warwickshire ICB,2629190001,Prestige Dental Care,CV12 8NA,E01031054,37353,1140879.04,3597.4,0,0,1292,342,101,4,51,102,21,5106,11288,1140879.04
202401,QWO,West Yorkshire ICB,2630950001,MISS F SHAKOOR,HD1 3TG,E01011230,11600,446178.5,731,0,0,51,37,78,5,11,10,0,694,2094,446178.5
202401,QRL,Hampshire and Isle Of Wight ICB,2633380001,MR GS WILBY-LOPEZ,SO31 9HW,E01022793,3500,102615.65,79.2,0,0,22,13,1,0,0,11,0,1134,261,102615.65
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2634000001,MR TP WINDSOR,HP9 1QB,E01017796,12294,354818.92,938.4,0,0,476,83,5,0,10,47,1,990,3827,354818.92
202401,QF7,South Yorkshire ICB,2634780001,Tickhill Dental & Implant Centre Limited,DN11 9QJ,E01007615,8311,287677.4,591.8,0,0,305,58,1,2,5,24,7,443,1749,287677.4
202401,QM7,Hertfordshire and West Essex ICB,2636050002,MR MD VERNON,SG5 1BY,E01023601,1184,38477.94,125.6,0,0,77,10,3,0,0,3,0,531,73,38477.94
202401,QNX,Sussex ICB,2636560004,Sarah Almashat,BN5 9HF,E01031643,6500,204480.1,553,0,0,263,50,16,0,3,20,0,821,1765,204480.1
202401,QRV,North West London ICB,2637290001,Kevaal Patel,W1U 8HW,E01004712,3178,136499.25,129,0,0,4,0,1,0,10,0,0,266,174,136499.25
202401,QWE,South West London ICB,2638500001,West Croydon Dental Practice,CR0 3SE,E01001013,9242,352211.99,1000.6,0,0,140,38,19,0,52,23,0,459,2187,352211.99
202401,QKS,Kent And Medway ICB,2638930001,MR SH DATTANI,ME15 7LW,E01024398,12028,398022.33,964.8,0,0,262,92,28,0,21,29,0,800,1912,398022.33
202401,QRV,North West London ICB,2639740001,MR A PATEL,W2 1DW,E01004661,7011,251752.65,398.6,0,0,26,21,12,0,19,18,0,199,1257,251752.65
202401,QUE,Cambridgeshire and Peterborough ICB,2641130001,MISS O OMOREGIE,SG8 5NF,E01018228,6666,217453.15,162.6,0,0,98,12,5,0,0,3,0,649,1182,217453.15
202401,QPM,Northamptonshire ICB,2642450002,Delapre Dental Care,NN1 5AN,E01027223,8709,220826.3,938.4,0,0,96,40,84,0,25,2,0,304,1224,220826.3
202401,QK1,"Leicester, Leicestershire and Rutland ICB",2642450003,MR P PATEL,LE3 6FD,E01013780,2480,68704.24,214.6,0,0,128,26,1,0,0,3,0,269,445,68704.24
202401,QWE,South West London ICB,2642960001,MR RD VAZIRI,SW19 1DG,E01003359,4996,178890.02,247,1,0,33,22,7,0,9,5,0,360,1078,178890.02
202401,QWE,South West London ICB,2646360002,MR O DADASHIAN,CR0 6SE,E01000975,6020,212023.48,619.4,0,0,251,49,27,0,5,22,0,853,1881,212023.48
202401,QKK,South East London ICB,2646360003,MR O DADASHIAN,BR2 8NQ,E01000665,1585,40145.58,131.8,0,0,57,16,2,0,1,4,0,442,248,40145.58
202401,QUA,Black Country ICB,2647760001,MR SB MAHALEKAM,WS3 1BZ,E01010283,10247,446034.73,770.8,0,0,184,47,39,0,15,59,0,789,2366,446034.73
202401,QUA,Black Country ICB,2665740001,MS N KAUR,B66 4SJ,E01010065,5792,178130.85,448.8,0,0,92,83,5,0,3,39,0,907,1169,178130.85
202401,QH8,Mid and South Essex ICB,2680890004,The Together Dental  Partnership c/o Vaid and Radia,CM15 8AG,E01021433,28411,848460.07,2459.6,0,121,1062,199,36,4,31,183,1,3297,9756,848460.07
202401,QNX,Sussex ICB,2687630002,Regency House Dental Practice,BN1 4GB,E01016964,7778,265999.65,546.6,0,0,163,32,10,0,14,58,0,320,2503,265999.65
202401,QGH,Herefordshire and Worcestershire ICB,2696540001,MR H SANGHERA,WR14 1NE,E01032196,36773,1248004.53,3191.8,1,231,977,296,76,5,56,194,8,3048,12350,1248004.53
202401,QPM,Northamptonshire ICB,2697350001,MR JS CHADHA,NN11 0XY,E01026989,14113,357460.35,1141.8,0,0,372,117,34,2,13,64,2,2844,1873,357460.35
202401,QWO,West Yorkshire ICB,2697940001,MR MP BROWN,LS21 1AE,E01011569,1855,72627.22,34,0,0,22,4,0,0,0,0,1,605,225,72627.22
202401,QMJ,North Central London ICB,2698240001,MR A SHARMA,N21 3AL,E01001564,8143,260797.11,730.4,0,0,274,52,26,0,12,22,0,934,1750,260797.11
202401,QWO,West Yorkshire ICB,2698830002,MR MA MANZOOR,HD1 5NE,E01011238,17225,566598.24,1212,3,0,479,131,15,2,19,20,2,1503,3564,566598.24
202401,QT1,Nottingham and Nottinghamshire ICB,2698910001,Westdale Dental,NG3 6DG,E01028193,24872,736068.09,2172.4,0,0,852,247,34,9,20,87,2,1871,6139,736068.09
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2699130002,MISS NZ ALI,HP11 2QR,E01017905,12851,470976.25,1206,0,0,295,134,43,0,13,105,1,1598,2215,470976.25
202401,QNC,Staffordshire and Stoke-on-Trent ICB,2700160001,MISS S KHAN,B77 4JA,E01029859,11407,374091.38,785.8,0,0,326,94,9,0,8,19,3,972,2097,374091.38
202401,QH8,Mid and South Essex ICB,2701800003,Corringham Dental Practice,SS17 9AB,E01015943,11730,396070.2,780.6,0,0,263,94,10,0,12,33,2,997,2350,396070.2
202401,QKS,Kent And Medway ICB,2704310001,MISS H VARAITCH,ME15 6JJ,E01033090,1953,58409.79,263.2,0,0,18,7,29,0,6,6,0,160,243,58409.79
202401,QNQ,Frimley ICB,2705630001,MR RS DHARWAR,SL3 8HD,E01016509,31189,966028.95,2395.8,0,0,777,272,59,5,29,94,1,4396,7187,966028.95
202401,QM7,Hertfordshire and West Essex ICB,2709380001,MR A ZACHARATOS,CM17 0DN,E01021855,12002,446728.03,1218.6,0,0,425,125,49,2,11,23,0,1306,3442,446728.03
202401,QM7,Hertfordshire and West Essex ICB,2709460001,Peachdent Dental Practice,EN8 9DF,E01023301,3481,113478.17,327.8,0,0,97,47,11,0,2,9,0,240,1051,113478.17
202401,QRV,North West London ICB,2710040001,80 Kensington Dental Clinic,W8 4SG,E01002826,16794,599892.91,1366.6,0,0,300,118,7,2,46,93,0,799,3986,599892.91
202401,QM7,Hertfordshire and West Essex ICB,2711870003,Harlow Dental Surgery,CM20 1DP,E01021843,31270,987633.54,2398.4,2,0,686,251,95,6,24,132,0,2117,7239,987633.54
202401,QWO,West Yorkshire ICB,2712090001,MR PJ MOORE,LS29 8DP,E01010695,806,29337.81,55,0,0,35,5,1,0,0,0,0,368,61,29337.81
202401,QWE,South West London ICB,2715000001,MR P MAZAHERI,SW11 3UY,E01033101,6109,222238.44,514.6,0,0,152,42,13,0,11,33,1,597,1935,222238.44
202401,QRV,North West London ICB,2719930001,Pratimaben Patel and Shradha Patel,TW3 1LR,E01033083,10181,321400.98,1119.4,0,122.6,144,99,26,0,40,57,0,661,2653,321400.98
202401,QNX,Sussex ICB,2723880001,MISS B LOGAN,BN16 3EY,E01031464,662,18949.77,40.6,0,0,17,5,1,0,0,3,0,93,145,18949.77
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2725580001,MRS OF QADEER,RG10 9NY,E01016694,809,28156.85,98,0,0,53,7,1,1,1,0,0,352,32,28156.85
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2727280001,MRS RK DHARWAR,OX10 7QA,E01028604,22500,684796.29,1702,0,0,465,189,80,1,13,85,2,1374,3971,684796.29
202401,QR1,Gloucestershire ICB,2727600001,MR BY CHAN,GL7 1RH,E01022194,850,21529.17,33.2,0,0,18,3,1,0,0,1,0,156,58,21529.17
202401,QR1,Gloucestershire ICB,2727600002,MR BY CHAN,GL7 2DG,E01022195,1300,37944.54,92.2,0,0,46,9,1,0,1,1,1,263,101,37944.54
202401,QR1,Gloucestershire ICB,2727950001,MR MF ISAACS,GL52 8LR,E01022436,1840,46604.34,121.6,0,0,65,16,1,0,0,3,0,457,81,46604.34
202401,QWE,South West London ICB,2728330001,MR D GOVINDASAMI,SM5 3NP,E01004105,11557,342049.71,1135.8,0,0,571,90,10,0,15,54,0,1273,3722,342049.71
202401,QRV,North West London ICB,2730820001,MISS DL HUART,TW13 6AE,E01002607,19180,580611.49,2155.8,0,0,398,151,95,7,61,39,2,1351,3812,580611.49
202401,QM7,Hertfordshire and West Essex ICB,2730900001,MR I ABDUL-GHANI,CM24 8XG,E01022083,14500,426342.58,1395.6,0,0,611,121,27,1,18,53,0,1880,4460,426342.58
202401,QWU,Coventry and Warwickshire ICB,2736000003,MISS H ANJAM,B78 1DR,E01031037,13216,360738.57,1194.2,0,0,343,103,21,0,30,56,10,913,3855,360738.57
202401,QUA,Black Country ICB,2737080006,MR G MOORE,WS10 7HB,E01010090,7809,223153.5,347,0,26.2,156,23,10,0,5,10,0,792,2076,223153.5
202401,QWE,South West London ICB,2737400003,MR J PATEL,KT6 7BZ,E01002996,4500,183966.71,503.2,0,0,152,44,22,0,7,21,0,954,996,183966.71
202401,QM7,Hertfordshire and West Essex ICB,2737670001,Shephall Dental Surgery,SG2 9RE,E01023792,6854,212487.06,632.6,0,129,250,66,17,0,2,63,0,983,2519,212487.06
202401,QRV,North West London ICB,2738990001,MR A BECK,W12 9AU,E01001860,4437,155863.31,495.2,0,0,74,34,0,0,25,6,1,361,871,155863.31
202401,QUA,Black Country ICB,2739370001,MR B GUPTA,WV6 9EH,E01010545,2400,73285.62,208.4,0,0,69,26,7,0,2,2,0,243,409,73285.62
202401,QOC,"Shropshire, Telford and Wrekin ICB",2740110003,Twickel Dental Limited,TF13 6EN,E01028851,6000,206769.68,312.2,0,0,111,29,7,0,6,6,0,796,1088,206769.68
202401,QHL,Birmingham and Solihull ICB,2740380002,Omar Patel & Nukhba Ahmed,B10 0UT,E01009329,9739,285445.01,783,0,0,198,85,16,4,12,65,0,1100,1824,285445.01
202401,QXU,Surrey Heartlands ICB,2740890001,MR CJ METZNER,GU1 3LF,E01030453,1023,29467.19,61.4,0,0,42,4,1,0,0,2,0,248,116,29467.19
202401,QXU,Surrey Heartlands ICB,2741940001,MR S PATEL,CR3 5PB,E01030847,11881,322948.74,1034.8,0,60.8,455,71,29,4,10,59,3,1593,3514,322948.74
202401,QPM,Northamptonshire ICB,2742750001,MR A SHAH,NN1 1JX,E01027223,13715,427256.33,741.6,0,166.2,355,69,17,0,5,28,1,952,3561,361066.48
202401,QXU,Surrey Heartlands ICB,2744100001,Epsom Dental Surgery,KT18 7JR,E01030419,18808,599319.11,1415,0,0,680,121,27,3,11,70,0,1646,4954,599319.11
202401,QXU,Surrey Heartlands ICB,2744100003,MR HM PATEL,KT18 7JR,E01030419,0,1.12,,,,,,,,,,,,,1.12
202401,QKK,South East London ICB,2745260001,"O'Connors Partnership",SE20 8EF,E01000743,13409,515321.01,1188.2,0,0,268,89,34,0,34,61,2,1127,2830,515321.01
202401,QPM,Northamptonshire ICB,2746580001,MS D FERATI,NN1 4TH,E01027136,238,7432.43,31,0,0,19,4,0,0,0,0,0,114,16,7432.43
202401,QH8,Mid and South Essex ICB,2749680001,Dental Surgery,SS0 9PD,E01015901,7374,217056.38,399.8,0,0,116,55,12,0,3,19,0,488,1453,217056.38
202401,QNX,Sussex ICB,2750420001,Manish Patel,BN10 8JR,E01021064,10916,392426.55,697.2,0,0,142,36,22,0,28,1,0,1143,1345,392426.55
202401,QHL,Birmingham and Solihull ICB,2754410001,Coventry Road Dental Partnership,B10 0UF,E01009332,44400,1333557.28,2710,0,0,491,276,141,1,45,115,1,3734,5561,1333557.28
202401,QHM,North East and North Cumbria ICB,2757860005,MR MA QURAISHI,SR4 8PY,E01008761,32000,861162.31,1365.8,0,0,379,183,48,0,9,69,7,1269,3569,861162.31
202401,QKK,South East London ICB,2769280001,MS T SINGH,SW16 1QB,E01003118,17743,601692.06,1458.4,0,0,180,101,38,6,54,77,3,698,3464,601692.06
202401,QRV,North West London ICB,2771260001,Hanwell Dental Limited,W7 1DR,E01001252,7925,246154.03,718.4,1,0,136,87,5,0,20,48,1,1060,1614,246154.03
202401,QMJ,North Central London ICB,2773710001,MRS K SIVAGURUNATHAN,N7 0RN,E01002763,20252,636282.7,1360.4,0,0,279,133,31,3,35,62,1,1148,3548,636282.7
202401,QMJ,North Central London ICB,2773710002,MRS K SIVAGURUNATHAN,N7 0RN,E01002763,19281,665922.05,1986.8,0,0,318,207,39,5,59,89,0,925,4122,665922.05
202401,QH8,Mid and South Essex ICB,2773710004,MRS K SIVAGURUNATHAN,SS3 8BA,E01015915,8081,305348.7,848.8,0,0,344,67,15,2,12,59,0,912,2177,305348.7
202401,QYG,Cheshire and Merseyside ICB,2774790001,Hyslop Dental Partnership,PR9 0LE,E01006945,17501,605043.62,1158.6,0,0,342,125,13,1,22,83,6,954,3555,605043.62
202401,QMJ,North Central London ICB,2774950001,DR A ALSAM,NW1 3QT,E01000944,7861,269269.14,804.8,0,0,156,72,34,0,18,39,0,750,1715,269269.14
202401,QMM,Norfolk and Waveney ICB,2779320002,MR IO OSHIGA,NR5 0RS,E01026917,4320,134838.54,519.6,0,0,180,33,21,0,9,23,0,456,1233,134838.54
202401,QOQ,Humber and North Yorkshire ICB,2785640001,MR K LEESON,YO23 3XT,E01013355,9708,352281.29,679.8,0,0,408,50,10,1,4,14,0,2593,1440,352281.29
202401,QM7,Hertfordshire and West Essex ICB,2786100001,MR SK SHAH,SG3 6AP,E01023628,3739,112644.64,322.8,0,0,109,35,10,0,3,19,0,369,1115,112644.64
202401,QM7,Hertfordshire and West Essex ICB,2786290001,MR A PATEL,SG2 0HL,E01023769,11165,339650.73,1188.4,0,584.8,268,106,47,1,26,14,9,879,2799,339650.73
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",2786370001,Your Dentist Didcot Ltd,OX11 6GD,E01028727,5500,161373.19,613.2,0,0,225,53,20,1,8,21,1,1268,830,161373.19
202401,QHM,North East and North Cumbria ICB,2787340002,MR NK DIDDEE,DH2 2TT,E01020602,12341,386179.16,714.4,0,87.2,283,89,18,0,4,22,0,1325,2448,386179.16
202401,QJ2,Derby and Derbyshire ICB,2790480001,MR R KHATIB,S40 1TX,E01033387,13607,375909.07,1347.2,0,282.8,428,178,26,2,16,40,1,1170,3631,375909.07
202401,QHM,North East and North Cumbria ICB,2791450001,MR AK ZARKADIS,DL3 7HL,E01012356,5000,138863.71,356.8,0,0,119,62,1,0,3,9,0,331,857,138863.71
202401,QM7,Hertfordshire and West Essex ICB,2796250001,MR BS SIDHU,WD23 1GE,E01023550,12384,364192.34,1194.2,0,0,484,100,29,0,12,101,0,1528,3360,364192.34
202401,QKS,Kent And Medway ICB,2796250002,MR BS SIDHU,TN2 3AR,E01024840,21684,617859.25,1722.6,1,0,592,174,20,1,30,118,1,2258,5020,617859.25
202401,QRV,North West London ICB,2799780001,MR AG PAUL,HA3 0UN,E01000541,4325,170727.09,436.6,0,0,73,78,6,0,7,13,0,480,664,170727.09
202401,QNQ,Frimley ICB,2799780002,MR AG PAUL,SL6 9BT,E01016532,2000,63168.56,120.6,0,0,47,16,2,0,1,3,0,530,95,63168.56
202401,QWE,South West London ICB,2800380001,Dental Matters Ltd,SW18 5PB,E01004599,8700,320858.91,535.8,3,0,169,19,4,0,22,24,0,624,1488,320858.91
202401,QKS,Kent And Medway ICB,2802400001,MR SA BANVIR,CT2 8LF,E01024122,16057,500855.85,1189,0,176,559,110,12,0,9,110,0,1901,4384,500855.85
202401,QKS,Kent And Medway ICB,2814920001,Dr Dhiran Modasia,DA11 0AB,E01032799,12773,378422.42,857,0,0,192,61,40,0,15,85,0,698,2854,378422.42
202401,QRV,North West London ICB,2834600001,MR S KAMYAB,TW13 6BG,E01002605,8675,274139.98,1581.4,0,0,250,88,54,3,61,37,0,355,1523,274139.98
202401,QWE,South West London ICB,2834600002,MR S KAMYAB,CR7 7JD,E01000997,11565,414418.48,1012.4,0,0,14,35,64,1,43,42,0,759,1370,414418.48
202401,QWE,South West London ICB,2834600004,MR S KAMYAB,SW17 0TD,E01004530,6095,262232.37,536.8,0,0,56,30,19,3,21,19,0,467,1185,262232.37
202401,QWE,South West London ICB,2834600005,MR S KAMYAB,SW15 5QJ,E01004639,5416,151494.96,499.6,0,0,44,45,16,3,16,23,0,547,698,151494.96
202401,QRV,North West London ICB,2834600008,MR S KAMYAB,TW13 6BG,E01002605,6200,189315.51,,,,,,,,,,,519,1327,189315.51
