_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
31,East Anglia AT,Q56,311.6,5,0,CB1 2LF,201905,5240,MR PG MULLINS,173610.94,134,173610.94,451,E01017989,23,7325240001,1,43,1873
0,East Anglia AT,Q56,853,4,0,PE27 5BZ,201905,10000,The Old Grammer School Dental Surgery,260875.64,348,260875.64,1003,E01018169,35,1444870001,1,138,2717
0,East Anglia AT,Q56,1454.6,36,0,PE19 1JL,201905,16000,Cambridge Street Dental Practice,411894.9,416,411894.9,1294,E01018187,23,1811020001,1,189,3935
0,East Anglia AT,Q56,955.2,9,0,CB23 7DS,201905,9642,Apple Tree Dental Practice,333732.11,605,333732.11,1532,E01018232,36,1196360001,1,66,2775
0,East Anglia AT,Q56,771.4,7,0,CB24 9LF,201905,3625,Histon Dental Surgery,101204.31,247,101204.31,861,E01018260,37,1019310002,1,132,1574
0,East Anglia AT,Q56,2806,40,168,CB5 8HA,201905,32047,MR RM WADHWANI,945052.55,1191,945052.55,4791,E01018279,115,6596060002,1,332,9149
0,East Anglia AT,Q56,1255.6,21,0,CB2 5LZ,201905,14267,Great Shelford Dental Practice Ltd,356524.35,537,356524.35,1584,E01018293,73,1249230001,1,126,4771
0,East Anglia AT,Q56,1635,19,0,CB21 5JG,201905,20400,MRS CH JACKMAN,554832.55,728,554832.55,1942,E01018296,50,9152460001,1,206,5662
0,"Cheshire, Warrington and Wirral AT",Q44,882.4,14,230.6,CH1 1PW,201905,13669,Bankhouse Dental Practice,332752.21,151,332752.21,644,E01018326,51,1141620001,1,167,4409
0,"Cheshire, Warrington and Wirral AT",Q44,73.4,0,0,CH1 4DS,201905,1,Wirral Community NHS Trust,1.03,23,1.03,126,E01018326,2,1272130012,1,16,220
0,"Cheshire, Warrington and Wirral AT",Q44,352.4,14,0,CH1 1DA,201905,5524,White Friars House Dental Practice,116863.37,64,116863.37,481,E01018326,12,8037580001,1,35,651
0,"Cheshire, Warrington and Wirral AT",Q44,1033,23,0,CH4 8BL,201905,14000,Saltney Dental Practice,331787.32,345,331787.32,1138,E01018352,35,1513000001,1,123,3682
1,"Cheshire, Warrington and Wirral AT",Q44,138,0,0,CW4 7AP,201905,5000,Holmes Chapel Dental Practice,112565.06,92,112565.06,315,E01018415,6,1009610000,1,13,112
0,"Cheshire, Warrington and Wirral AT",Q44,453,7,0,CW10 9BN,201905,9318,The Woodlands Dental Practice,237960.84,209,237960.84,656,E01018425,15,3987560001,1,47,2360
0,"Cheshire, Warrington and Wirral AT",Q44,916.8,22,118.4,CW1 4DA,201905,12106,Middlewich Street Dental Practice Ltd,354815.08,287,354815.08,890,E01018463,19,1469860001,1,114,3047
0,"Cheshire, Warrington and Wirral AT",Q44,138,2,0,CW2 7DJ,201905,2275,MR MN DEVLIN,43953.43,54,43953.43,43,E01018486,5,9868010005,1,18,827
0,"Cheshire, Warrington and Wirral AT",Q44,668.2,9,0,CW1 5EQ,201905,8539,The Old Surgery Dental Practice Ltd,410181.76,240,410181.76,1959,E01018501,21,1386810001,1,98,1315
0,"Cheshire, Warrington and Wirral AT",Q44,72.4,1,0,CW5 5BZ,201905,2352,MR DM FAGAN-DOUGLAS,60947.59,15,60947.59,128,E01018504,2,8439700001,1,14,328
0,"Cheshire, Warrington and Wirral AT",Q44,1700.4,45,0,CW5 5BG,201905,18568," Margaret Naylor, Catherine Brady & Shalin Mehra",520358.38,515,520358.38,969,E01018504,32,9129560001,1,202,5780
0,"Cheshire, Warrington and Wirral AT",Q44,1468.8,28,0,SK9 1PA,201905,17605,Wentworth Practice Ltd,473340.12,491,473340.12,1113,E01018601,79,1565580001,1,182,4701
0,"Cheshire, Warrington and Wirral AT",Q44,480.6,6,0,SK9 5ND,201905,10500,Ritu Dhariwal,256268.58,185,256268.58,480,E01018652,23,7396340001,1,65,1899
1,"Cheshire, Warrington and Wirral AT",Q44,805.4,15,0,CW8 4AN,201905,8313,Chester Road Dental Practice,221357.21,257,247027.61,807,E01018711,97,1020590001,1,84,3399
0,"Cheshire, Warrington and Wirral AT",Q44,1230.4,25,0,CW9 5HQ,201905,17095,IDH Ltd,376432.02,378,376432.02,1032,E01018714,52,1432430004,1,163,4482
2,"Devon, Cornwall and Isles of Scilly AT",Q66,1874,6,0,TR1 2JA,201905,46000,PCH Dental CIC,6797515.88,110,6797515.88,1352,E01018769,1112,1362120001,1,120,16514
0,"Devon, Cornwall and Isles of Scilly AT",Q66,643.2,3,0,TR1 2NS,201905,16293,Maidwell Dental Practice Limited,443641.2,270,443641.2,926,E01018807,46,1979710001,1,94,4288
0,"Devon, Cornwall and Isles of Scilly AT",Q66,402.8,9,0,TR1 3JD,201905,7644,MR PJ LE RUEZ,208852.07,166,208852.07,444,E01018809,19,7259780001,1,35,2647
0,"Devon, Cornwall and Isles of Scilly AT",Q66,467.6,11,0,TR1 3JD,201905,5883,MR RJ PRINGLE,161086.55,181,161086.55,247,E01018809,28,7537850001,1,40,1287
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1298.6,15,0,TR3 6DP,201905,17536,B Assibi and R Linkova,470816.65,532,470816.65,1264,E01018822,33,3318720001,1,182,4384
0,"Devon, Cornwall and Isles of Scilly AT",Q66,472.4,10,0,TR11 3RS,201905,8000,The Old Brewery Yard Dental Practice Partnership,174841.49,184,174841.49,255,E01018839,27,1611280001,1,45,1881
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1290.4,20,0,TR11 2DA,201905,25452,IDH 331 Ltd,688202.16,522,688202.16,1450,E01018840,72,1497560001,1,147,5134
0,"Devon, Cornwall and Isles of Scilly AT",Q66,159.2,2,0,TR2 5RN,201905,2560,David Brookes,68905.86,70,68905.86,253,E01018845,6,7232740002,1,19,462
0,"Devon, Cornwall and Isles of Scilly AT",Q66,398.6,5,0,TR14 8JZ,201905,4300,White Rose Dental Practice Limited,93976.52,119,93976.52,638,E01018878,8,1639100001,1,70,418
1,"Devon, Cornwall and Isles of Scilly AT",Q66,3171,93,0,TR14 8EF,201905,37242,MR SC PACE,1036589.89,1244,1036589.89,2419,E01018878,55,3318720002,1,249,9176
2,"Devon, Cornwall and Isles of Scilly AT",Q66,1814.8,36,0,TR15 1JU,201905,30211,Green Lane Dental Practice Partnership,811191.28,450,811191.28,1141,E01018911,79,1992220001,1,276,5865
0,"Devon, Cornwall and Isles of Scilly AT",Q66,991.8,22,0,PL31 2HB,201905,21112,Bodmin Dental Care Ltd,514819.82,342,514819.82,1124,E01018932,24,1448860001,1,115,3848
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1014.6,14,0,TR18 2LG,201905,9500,MR SC PACE,262901.1,287,262901.1,832,E01018999,58,3318720003,1,163,2930
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,1149,19,0,CA15 6LL,201905,10191,Curzon Street Dental Practice,249437.8,263,249437.8,986,E01019114,45,5722760002,1,201,2248
0,Lancashire AT,Q47,433.6,4,0,LA14 1HN,201905,14000,OASIS DENTAL CARE LTD,179777.15,150,179777.15,599,E01019141,88,1012810227,1,43,2912
0,Lancashire AT,Q47,662.2,5,0,LA14 5QH,201905,3404,Whitecross Dental Care Limited,83308.43,243,83308.43,853,E01019170,16,7815250001,1,113,521
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,641,6,0,CA1 1EB,201905,7344,Harley House Dental Practice,189663.78,236,189663.78,442,E01019206,25,5673370001,1,97,1792
0,Lancashire AT,Q47,1181.2,27,0,LA9 4ED,201905,15354,Dr Jonathan Schonberg,709587.42,358,709587.42,613,E01019363,31,9205760001,1,150,3237
0,Lancashire AT,Q47,222.8,5,0,LA9 5AS,201905,3602,Mr JH Nowicki and Mrs H Nowicki,88157.71,103,88157.71,312,E01019364,19,6743030001,1,12,1212
0,Lancashire AT,Q47,123.6,2,0,LA9 4LL,201905,7000,Dr J A Richards Limited,171315.81,47,171315.81,264,E01019370,3,1385760001,1,16,1227
0,Lancashire AT,Q47,1199.8,20,0,LA7 7PS,201905,21001,Whitecross Dental Care Limited,565613.19,423,565613.19,1370,E01019382,34,1651580001,1,165,5832
0,Lancashire AT,Q47,788,12,0,LA23 1AB,201905,14000,MISS JM FORDE,342631.64,310,342631.64,726,E01019395,40,7460880002,1,95,3190
0,Derbyshire and Nottinghamshire AT,Q55,291.4,4,0,DE55 7BR,201905,1,MR BK DAWETT,242447.84,105,242447.84,256,E01019401,7,7539120002,1,43,828
0,Derbyshire and Nottinghamshire AT,Q55,1213,7,0,DE56 1AR,201905,18209,MR LS MASTERSON,446061.26,591,446061.26,1544,E01019407,75,8250500001,1,149,4070
0,Derbyshire and Nottinghamshire AT,Q55,1975.4,37,126.4,S43 3UX,201905,21370,Glen Thelwell & Associates LTD Vasileios Orliaklis,635302.02,739,635302.02,1615,E01019566,37,1469000001,1,249,5909
0,Derbyshire and Nottinghamshire AT,Q55,1627,28,0,DE6 1AE,201905,16083,Oswald House Dental Practice,347724.21,505,347724.21,1364,E01019598,55,1543930001,1,240,4406
0,Greater Manchester AT,Q46,1459.2,21,0,SK13 8HJ,201905,19207,Durgan & Ashworth Dental Care Ltd,650901.94,515,650901.94,1358,E01019739,71,1222110001,1,202,5287
0,Derbyshire and Nottinghamshire AT,Q55,1241.8,17,0,SK23 7SR,201905,19370,Goyt Valley Medical & Dental Practice,632015.42,501,632015.42,1343,E01019765,49,1249310001,1,159,4327
0,Derbyshire and Nottinghamshire AT,Q55,1537,22,234,DE11 8HY,201905,15977,16a Dental,434033.81,705,434033.81,1223,E01019877,55,1380450001,1,167,4706
0,"Devon, Cornwall and Isles of Scilly AT",Q66,198.2,1,0,EX11 1BW,201905,2477,MR TR JOHNSON,55043.67,115,55043.67,795,E01019942,1,7383520007,1,23,106
0,"Devon, Cornwall and Isles of Scilly AT",Q66,2673.4,69,0,EX1 2SN,201905,36746,Petrie Tucker & Partners Ltd,1099836.19,792,1099836.19,2310,E01019989,117,1013700026,1,304,8916
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1484.6,24,0,EX1 1SR,201905,17818,Barnfield Dental Studo Ltd,479026.4,547,479026.4,487,E01019995,33,1011200000,1,203,902
0,"Devon, Cornwall and Isles of Scilly AT",Q66,921.6,31,0,EX16 6NW,201905,11395,Petrie Tucker & Partners Ltd,336685.99,224,336685.99,734,E01020048,23,1013700058,1,99,2634
0,"Devon, Cornwall and Isles of Scilly AT",Q66,491.4,8,0,EX36 3AL,201905,7060,Murgelas Practice Management Limited,195932.48,113,195932.48,494,E01020137,22,1366030002,1,85,1576
1,"Devon, Cornwall and Isles of Scilly AT",Q66,623.8,1,341.4,PL21 9AE,201905,10815,Ivybridge Dental Centre Ltd,327296.35,285,327296.35,1021,E01020161,24,1648950001,1,99,4361
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1026.8,19,0,TQ7 1HQ,201905,19823,Whitecross Dental Care Limited,591816.86,326,591816.86,975,E01020189,19,1013380027,1,150,4273
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1438.2,17,98.4,TQ13 7DT,201905,16000,Moor Dental Care Ltd,440853.06,572,440853.06,1381,E01020196,61,1320710001,1,196,4767
0,"Devon, Cornwall and Isles of Scilly AT",Q66,90.2,1,0,TQ12 4XX,201905,1,DEN DENTAL GROUP PRACTICE LLP,206913.89,62,206913.89,,E01020217,1,1759860003,1,5,703
0,"Devon, Cornwall and Isles of Scilly AT",Q66,16,0,0,EX22 6BB,201905,265,Barry Lanesman and Mitesh Badiani,72623.95,9,72623.95,32,E01020293,0,6413080002,1,2,243
1,Wessex Local Office,Q70,1998.8,50,0,BH23 1PU,201905,23000,Whitecross Dental Care Limited,569952.03,589,569952.03,1321,E01020368,64,1013380001,1,244,6182
9,Wessex Local Office,Q70,122.2,1,0,BH22 9AU,201905,16400,Dentapol Ltd,433698.1,7,433698.1,39,E01020395,6,1011480000,1,28,176
1,Wessex Local Office,Q70,1106.8,21,0,DT10 1BB,201905,16000,Dentapol Ltd,470861.16,351,470861.16,1038,E01020459,60,1464470001,1,144,4339
0,Wessex Local Office,Q70,398.2,5,0,BH16 5EF,201905,6197,"R. Sadler, R. Davidson and C. Tannahill",141873,202,141873,797,E01020473,11,1445920001,1,41,1294
0,Wessex Local Office,Q70,702.6,10,201,BH20 4JX,201905,9544,Swapnil Krishnarao Shinde,222288.52,278,222288.52,725,E01020485,28,1396610001,1,90,2974
0,Wessex Local Office,Q70,928.8,6,351.4,DT9 3EH,201905,14269,MR PD WOODHOUSE,434392.32,323,434392.32,1117,E01020546,79,2583850001,1,146,4896
0,Wessex Local Office,Q70,1292.8,31,0,DT4 7TB,201905,28806,Dentapol Ltd,790000.27,487,790000.27,967,E01020556,89,1464470003,1,109,4990
0,Wessex Local Office,Q70,236.4,1,263.4,DT5 1LR,201905,5309,MR T SEAGAN,145733.26,104,145733.26,564,E01020569,7,7393910001,1,37,1835
0,"Durham, Darlington and Tees AT",Q45,208.8,3,0,DH3 3PQ,201905,2228,Alan Lam Family Dental Practice Ltd.,48791.05,74,48791.05,344,E01020594,4,1997880001,1,31,563
0,"Durham, Darlington and Tees AT",Q45,444,8,0,DH2 1DA,201905,14000,Wheldon Terrace Dental Practice P'ship,385106.09,126,385106.09,619,E01020616,25,1012810018,1,60,2621
0,"Durham, Darlington and Tees AT",Q45,819,18,0,DH2 1NP,201905,14807,Pelton Lane End Dental Practice Partnership,324194.4,221,324194.4,649,E01020617,35,1014350059,1,113,2215
2,"Durham, Darlington and Tees AT",Q45,889,29,0,DH8 5HU,201905,19500,MR S NEPALI,534533.89,157,534533.89,876,E01020641,31,3297110002,1,116,3693
0,"Durham, Darlington and Tees AT",Q45,284.2,6,0,DH8 5NW,201905,6100,LIL Dental Ltd.,181735.16,96,181735.16,153,E01020642,11,1273610001,1,34,1090
0,"Durham, Darlington and Tees AT",Q45,691.2,8,0,DH6 5AU,201905,7089,Burgess Hyder Dental Group,120690.69,266,120690.69,737,E01020697,66,8330370014,1,83,2577
0,"Durham, Darlington and Tees AT",Q45,742.4,21,106.6,DH6 4AA,201905,11473,Mr A Razaq,267676.51,167,267676.51,943,E01020701,12,7731150002,1,99,2501
1,"Durham, Darlington and Tees AT",Q45,1708,36,0,DH1 1QF,201905,22400,OASIS DENTAL CARE LTD,635860.88,532,635860.88,1472,E01020723,60,1012810017,1,224,5706
1,"Durham, Darlington and Tees AT",Q45,2074.2,56,0,DL5 4NW,201905,24500,Jeyarajan Dental Care Ltd.,726985.19,433,726985.19,1815,E01020831,111,1795230002,1,275,6401
0,"Durham, Darlington and Tees AT",Q45,937.6,20,0,DL16 7SE,201905,12500,Mr Syed Mujtaba Hussain Razvi,344669.95,336,344669.95,896,E01020835,18,1014350078,1,113,3151
0,"Durham, Darlington and Tees AT",Q45,234.6,5,0,DL5 4UE,201905,5199,MR HS BASRA,174555.18,35,174555.18,173,E01020851,3,6867430002,1,45,1079
0,Surrey and Sussex AT,Q68,288.4,2,164.6,TN37 7AX,201905,3650,MR N SUCHAK,122031.83,117,122031.83,417,E01020969,12,2208680002,1,44,1248
0,Surrey and Sussex AT,Q68,412.2,5,0,TN37 6AS,201905,5664,OASIS DENTAL CARE LTD,127080.74,129,127080.74,643,E01020989,11,1012810123,1,70,1169
0,Surrey and Sussex AT,Q68,1564.2,49,0,TN37 6PN,201905,16000,Flint House Dental Practice Partnership,412868.91,249,412868.91,749,E01021012,36,8534290001,1,224,2719
0,Surrey and Sussex AT,Q68,1043.2,35,0,BN7 2LN,201905,13475,Mermaid Dental Care Limited,460520.74,234,460520.74,907,E01021035,61,1040510001,1,105,3586
0,Surrey and Sussex AT,Q68,876,21,0,BN7 2ND,201905,15100,MR R SIVA,368778.24,266,368778.24,855,E01021035,70,2414230002,1,91,3338
0,Surrey and Sussex AT,Q68,573.6,10,0,BN7 2PF,201905,7762,"Mark Hamburger,  Rebecca Sadler & Catherine Tannahill",181081.82,188,181081.82,459,E01021038,28,1927830001,1,77,1750
0,Surrey and Sussex AT,Q68,929.4,23,207,BN7 1XG,201905,12216,MR SD KELL,298150.39,368,298150.39,1175,E01021039,22,7553890001,1,86,3466
0,Surrey and Sussex AT,Q68,1184,21,0,BN25 1UE,201905,16400,OASIS DENTAL CARE LTD,421032.99,385,421032.99,1089,E01021070,100,1012810040,1,142,3876
0,Surrey and Sussex AT,Q68,661,29,0,TN39 5AF,201905,17500,"S Cowley, R Ingham and J Angelo",480712.79,114,480712.79,672,E01021136,30,1794340003,1,54,2954
0,Surrey and Sussex AT,Q68,612,13,0,BN27 2AE,201905,10000,MR BM SILVA,228050.26,188,228050.26,675,E01021177,35,7721000003,1,75,2506
2,Surrey and Sussex AT,Q68,2907.4,61,0,TN22 5DL,201905,37431,OASIS DENTAL CARE LTD,901493.4,1065,901493.4,3051,E01021221,144,1012810163,1,313,9964
0,Essex AT,Q57,552.8,15,0,SS16 5SA,201905,6031,Julie Sutton & James Nelson,155513.81,157,155513.81,580,E01021294,14,1886540001,1,66,1671
0,Essex AT,Q57,3046.4,84,0,SS12 0AN,201905,41204,Wickford Dental Practice and Orthodontic Centre,1154779.27,740,1154779.27,3081,E01021329,92,8259480007,1,392,11100
0,Essex AT,Q57,951.8,17,0,CM7 9BY,201905,12031,Alba Dental Care,379613.04,289,379613.04,834,E01021365,34,1045900001,1,139,2862
0,Essex AT,Q57,1105.6,15,273.4,CM77 7WW,201905,13311,MR AG LADVA,389553.7,465,389553.7,1791,E01021385,28,3577230001,1,142,4257
0,Essex AT,Q57,945.4,18,0,CM8 1BE,201905,10925,141 Dental Partnership,305575.49,297,305575.49,793,E01021415,47,1166100001,1,125,2632
1,Essex AT,Q57,322.4,1,0,CM14 4BJ,201905,4500,Family Dental Practice,128576.48,122,128576.48,326,E01021436,7,5747320002,1,60,1035
0,Essex AT,Q57,790.2,14,0,CM14 4SD,201905,11799,MR JC CUDDIGAN,299506.38,257,299506.38,1009,E01021439,36,2510890001,1,107,3537
0,Essex AT,Q57,1247.2,8,0,CM13 1LR,201905,17359,Hutton Village Dental Practice Ltd,778355.25,184,778355.25,1738,E01021451,36,3360840001,1,304,3738
0,Essex AT,Q57,643,13,0,SS7 1QB,201905,9152,The Benfleet Dental Centre,246919.16,258,246919.16,839,E01021482,45,1342950008,1,58,2731
0,Essex AT,Q57,1905.4,28,0,SS8 7AX,201905,24905,Oak Road Dental Practice,843406.2,768,843406.2,1740,E01021498,82,8259480012,1,234,7046
0,Essex AT,Q57,870,20,0,CM3 5TQ,201905,13000,Mr Fayaaz Kassam,339556,254,339556,640,E01021613,50,3425210003,1,105,3018
0,Essex AT,Q57,1247,36,0,CO2 7DU,201905,12114,The Toothplace Dental Surgery Limited,390015.42,298,390015.42,672,E01021649,60,1401710001,1,148,2999
0,Essex AT,Q57,1978.8,62,0,CO2 7EA,201905,22381,MR R PRASHAR,610639.37,482,610639.37,1666,E01021649,214,5733100001,1,165,6975
0,Essex AT,Q57,844.8,14,0,CO6 4EE,201905,11071,Great Horkesley Dental Studio,255792.79,308,255792.79,1215,E01021661,69,6315310003,1,95,3744
0,Essex AT,Q57,963.4,38,0,CO4 9SR,201905,10302,Country Park Dental Practice Ltd,290834.29,172,290834.29,788,E01021669,12,8434820001,1,103,2018
0,Essex AT,Q57,903.4,27,0,CO3 9DJ,201905,10000,Straight Road Dental Practice,269653.79,286,269653.79,974,E01021691,12,1657510001,1,89,2950
0,Essex AT,Q57,458.2,10,0,CO2 9LA,201905,6366,Layer Road Partnership,164571.39,144,164571.39,775,E01021714,21,9133240001,1,56,2261
0,Essex AT,Q57,546.2,4,130.4,IG9 6AS,201905,8028,Valley Dental Practice,185670.66,292,185670.66,832,E01021742,51,1812260001,1,48,3037
0,Essex AT,Q57,57,2,0,IG9 6AS,201905,1279,Valley Dental Practice,29687.91,23,29687.91,80,E01021742,0,1812260003,1,3,444
0,Essex AT,Q57,759.8,16,0,IG9 6AS,201905,9238,Valley Dental Practice,202362.93,319,202362.93,781,E01021742,19,1812260004,1,75,2832
0,Essex AT,Q57,741.8,22,0,IG7 5PZ,201905,9244,Chigwell Dental Practice,302015.35,212,302015.35,705,E01021765,14,1000520000,1,83,2716
42,Essex AT,Q57,606.2,12,0,IG10 3HN,201905,9500,MISS R DHARIWAL,259874.11,230,259874.11,708,E01021772,24,7559310001,1,80,2441
0,Essex AT,Q57,902.2,11,0,CM17 0DN,201905,12002,MR A ZACHARATOS,378022.81,345,378022.81,1113,E01021855,21,2709380001,1,133,3856
0,Essex AT,Q57,75,4,0,CM17 0DU,201905,800,East House Dental Surgery,25353.34,5,25353.34,21,E01021857,5,2078370002,1,5,260
0,Essex AT,Q57,385,10,0,CM20 1JH,201905,6637,MR M VYAS,277557.2,61,277557.2,483,E01021872,4,9259930001,1,66,2108
0,Essex AT,Q57,461.8,12,0,CM9 5BS,201905,15247,"E Harunani, M Kanani & M N Harunani",338189.48,114,338189.48,830,E01021890,54,1003490000,1,46,3251
0,Essex AT,Q57,2281.2,59,0,CO15 3BW,201905,25126,Clacton Dental Care,703696.48,611,703696.48,1866,E01021968,241,1954130001,1,224,7087
0,Essex AT,Q57,1064,25,0,CO15 2NB,201905,17600,MR DG FIGAJI,547770.24,280,547770.24,758,E01021990,25,2531970001,1,151,4300
0,Essex AT,Q57,946.4,16,0,CO12 4EQ,201905,19884,Du Toit and BurgerPartnership Ltd (Harwich),598880.2,265,598880.2,804,E01021999,52,1013700098,1,142,4108
0,Essex AT,Q57,1115.4,17,0,CM6 1AE,201905,13700,MRS JA JORDAN,413557.18,491,413557.18,1755,E01022067,57,9936620001,1,117,4325
0,Essex AT,Q57,2136.2,29,221,CB11 4ED,201905,28622,The Walden Dental Clinic,731066.51,682,731066.51,2622,E01022076,111,9117390001,1,324,8680
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1206.4,18,0,GL50 2AS,201905,17500,MR SS SANGHERA,433201.62,495,433201.62,1259,E01022116,42,2587840001,1,148,5003
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,3027.2,66,109,GL50 1XN,201905,35818,Oriel Villas Dental Surgery,879898.61,983,879898.61,2866,E01022117,106,1475750001,1,375,11159
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,580.2,28,0,GL8 8XB,201905,11640,Tetbury Dental Practice,246887.63,65,246887.63,1239,E01022176,1,1843810003,1,59,3909
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1528.2,33,0,GL14 2RX,201905,33300,Whitecross Dental Care Limited,817574.41,401,817574.41,1952,E01022240,36,1013380031,1,229,8422
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,528.6,9,113,GL4 4PH,201905,8000,Painswick Road Partnership,220646.17,197,220646.17,1074,E01022321,18,7555670001,1,67,1878
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,693,13,0,GL11 5NX,201905,13403,MRS O SIVOVA PENEVA,351287.44,255,351287.44,485,E01022361,15,9952900001,1,88,2980
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,2641.2,48,194.4,GL12 7EP,201905,33004,Rodericks Dental Limited,925936.63,713,925936.63,2504,E01022418,141,1178110001,1,394,8256
0,Wessex Local Office,Q70,769,8,0,RG20 5QX,201905,12500,MR NK TANK,361472.53,339,361472.53,1006,E01022521,55,2566170002,1,89,3335
0,Wessex Local Office,Q70,783.4,13,0,RG28 7HW,201905,11000,Dental Concepts Whitchurch,282517.11,408,282517.11,1130,E01022564,42,1210610001,1,56,3764
0,Wessex Local Office,Q70,1085.4,27,0,GU34 1HG,201905,15000,Alton Dental Ltd,420621.18,333,420621.18,345,E01022577,97,1009830000,1,104,932
0,Wessex Local Office,Q70,1538.2,32,0,GU35 0TQ,201905,20000,Chalet Hill Dental Centre,493998.55,465,493998.55,1459,E01022639,76,1874530001,1,199,4656
0,Wessex Local Office,Q70,1339.4,19,0,SO31 8BR,201905,13766,Mr T Darling,342694.96,527,342694.96,1668,E01022657,67,1700460001,1,168,5170
0,Wessex Local Office,Q70,1794.6,31,0,SO53 3AP,201905,24661,MR MM MANSOURIAN,711738.53,770,711738.53,1859,E01022665,73,9366930001,1,188,6576
1,Wessex Local Office,Q70,958.6,11,0,SO50 5NX,201905,12000,Eastleigh Dental Surgery Partnership,349865.9,382,349865.9,730,E01022666,33,7418330001,1,135,3804
0,Wessex Local Office,Q70,60,0,0,SO53 2DR,201905,1018,Fryern Dental Practice,21752.45,45,21752.45,446,E01022705,0,2306930001,1,5,74
1,Wessex Local Office,Q70,2044,44,0,PO16 7AD,201905,20000,Damira Dental Studios Ltd,575444.11,244,575444.11,1151,E01022722,796,1375880004,1,106,9760
0,Wessex Local Office,Q70,494,10,127.2,SO31 1BJ,201905,6100,Burridge Dental Practice Ltd,157470.12,217,157470.12,705,E01022774,20,1603260002,1,44,2133
0,Wessex Local Office,Q70,647.8,11,0,PO14 4PF,201905,20937,MS MD BALACHANDRA,530777.26,252,530777.26,306,E01022786,39,3528290001,1,72,3499
0,Wessex Local Office,Q70,2180.8,29,469.2,GU52 7QP,201905,25346,Fleet Dental Centre limited,630271.49,1113,630271.49,3101,E01022862,69,1333020001,1,212,9345
0,Wessex Local Office,Q70,409.6,5,0,GU51 3AF,201905,4652,OASIS DENTAL CARE LTD,112735.8,178,112735.8,584,E01022870,18,1012810122,1,50,1248
0,Wessex Local Office,Q70,2166.6,31,0,RG29 1NJ,201905,26437,Dr Elaine Weaver,851721.16,857,851721.16,1931,E01022888,103,1885300001,1,271,8428
0,Wessex Local Office,Q70,684.6,14,0,GU46 6NR,201905,7168,The Link Dental Surgery,250345.86,234,250345.86,699,E01022895,28,1587200001,1,79,1996
0,Wessex Local Office,Q70,158.2,0,0,PO9 1QT,201905,1870,East End Lodge Dental Partnership,46167.43,82,46167.43,334,E01022954,6,8205630001,1,23,345
0,Wessex Local Office,Q70,2803,61,0,PO7 7BS,201905,35100,OASIS DENTAL CARE LTD,775076.12,1005,775076.12,2980,E01022960,185,1012810193,1,281,8825
0,Wessex Local Office,Q70,595.2,9,0,SO41 0QF,201905,10405,Milford Dental Practice Partnership,249284.05,222,249284.05,739,E01023052,21,1029380001,1,80,2469
1,Wessex Local Office,Q70,692.2,17,0,BH24 1DZ,201905,11000,MR RM WILLIAMS,326761.55,178,326761.55,907,E01023070,26,8171980001,1,93,2719
0,Wessex Local Office,Q70,396,6,0,GU11 3HU,201905,7275,Terrace Dental,177292.73,146,177292.73,284,E01023143,10,6262280001,1,55,1740
2,Wessex Local Office,Q70,999.6,13,121.8,GU11 3JD,201905,13782,Teeth For Life,366847.23,386,366847.23,2157,E01023145,53,9195940001,1,132,4119
0,Wessex Local Office,Q70,2865,48,0,SP10 2JQ,201905,47133,IDH Limited,1077317.49,1230,1077317.49,3462,E01023190,110,1014350016,1,305,12095
1,Wessex Local Office,Q70,2301.6,50,0,SO22 4EZ,201905,22752,Olivers Battery Dental Surgery,781059.33,873,781059.33,2135,E01023244,138,1992300001,1,221,7260
2,Hertfordshire and The South Midlands AT,Q58,686.2,10,0,EN10 7HX,201905,10484,Broxbourne Dental Smile Clinic,301800.86,224,301800.86,550,E01023291,36,1545980001,1,100,3266
