_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
0,Birmingham and The Black Country AT,Q54,1584.8,52,0,WV14 0BJ,201906,21500,Blue Cross Dental Care,550948.04,193,550948.04,127,E01010414,159,1010040000,1,192,325
0,Birmingham and The Black Country AT,Q54,459.4,5,0,WV10 6BA,201906,9871,MRS CS ILYAS,212143.52,166,212143.52,1171,E01010434,12,7665180001,1,69,1481
0,Birmingham and The Black Country AT,Q54,281.4,11,0,WV3 0DZ,201906,3216,Braces and Faces Dental Centre,85247.09,60,85247.09,246,E01010463,7,1767450001,1,23,631
0,Birmingham and The Black Country AT,Q54,484,7,0,WV10 9QU,201906,6174,Wolverhampton Dental,139857.06,186,139857.06,1185,E01010479,10,1900120001,1,67,1525
0,Birmingham and The Black Country AT,Q54,1307.4,40,0,WV3 7LY,201906,15000,Coalway Road Dental Practice,290293.92,311,290293.92,1111,E01010518,47,1386570001,1,153,3583
0,Birmingham and The Black Country AT,Q54,988.4,43,0,WV1 3PJ,201906,12721,MR JS CHUHAN,353703.21,106,353703.21,519,E01010521,42,2519410001,1,105,2346
0,West Yorkshire AT,Q52,15.2,1,0,BD4 7PT,201906,904,Wakefield Road Surgery Partnership,25583.2,1,25583.2,97,E01010609,1,1007610000,1,0,180
0,West Yorkshire AT,Q52,2683,56,0,BD4 7PT,201906,32261,Wakefield Road Surgery Partnership,1100670.22,780,1100670.22,2668,E01010609,40,1665610001,1,394,7063
0,West Yorkshire AT,Q52,854.4,10,0,BD3 7ND,201906,12699,Mr N Tibrewal,479244.63,263,479244.63,1766,E01010627,22,9343640002,1,148,1891
0,West Yorkshire AT,Q52,1009.6,21,156.4,BD2 2AR,201906,13862,MR RB LAD,445215.24,336,445215.24,1071,E01010656,28,9737930001,1,129,3398
0,West Yorkshire AT,Q52,723.6,9,0,BD7 4PY,201906,14166,Great Horton DentCare Limited,397589.46,326,397589.46,959,E01010663,18,1004320000,1,89,2825
0,West Yorkshire AT,Q52,85.8,4,0,BD7 4PY,201906,2189,Great Horton DentCare Limited,61948.7,11,61948.7,37,E01010663,4,1007560000,1,7,120
0,West Yorkshire AT,Q52,1149,23,0,BD10 0BN,201906,15000,Greengates Dental Care,386027.06,369,386027.06,1449,E01010689,60,1214870001,1,144,4051
0,West Yorkshire AT,Q52,897.2,19,0,BD5 8DN,201906,15340,MR A HUSSAIN,503262.39,283,503262.39,1512,E01010743,31,8540930005,1,116,2738
1,West Yorkshire AT,Q52,507.6,10,0,BD18 1BP,201906,8152,Carnegie Dental Clinic Ltd,224321.53,159,224321.53,611,E01010782,23,1238110001,1,67,1533
1,West Yorkshire AT,Q52,3011.8,38,0,BD15 7RA,201906,43917,Allerton Dental Limited,1200436.15,994,1200436.15,6878,E01010801,99,1395990001,1,481,8242
0,West Yorkshire AT,Q52,390,4,0,BD7 1PX,201906,6736,Summerville Road Dental Practice,188166.69,74,188166.69,776,E01010836,30,1680250001,1,77,1048
0,West Yorkshire AT,Q52,176.4,0,0,HX5 0EP,201906,5000,Mr Altaf Hussain,120416.91,68,120416.91,549,E01010889,12,9112910001,1,31,557
0,West Yorkshire AT,Q52,1640.2,36,0,HX6 2AL,201906,20390,MR M YOUNAS,603317.21,534,603317.21,1285,E01010981,36,6747610001,1,210,5216
0,West Yorkshire AT,Q52,1249,26,0,OL14 5AA,201906,19460,S K Exel Dental Limited,639429.29,384,639429.29,1046,E01010983,60,1848100001,1,160,4533
0,West Yorkshire AT,Q52,710.8,8,0,WF13 2HQ,201906,11017,Batley Carr Dental Centre,349782.02,285,349782.02,1140,E01011020,39,6436370001,1,94,2464
0,West Yorkshire AT,Q52,385.6,2,0,HD1 6JE,201906,6350,Mr MH Hussain,176170.03,165,176170.03,407,E01011107,58,5607580001,1,42,2079
0,West Yorkshire AT,Q52,1050,14,0,HD1 2RD,201906,21783,MR A HUSSAIN,838926.94,377,838926.94,1895,E01011107,85,8540930001,1,134,5527
0,West Yorkshire AT,Q52,314.4,9,0,WF16 0JU,201906,4288,MR SO ODAI,117989.37,77,117989.37,348,E01011167,7,6508890001,1,40,1341
0,West Yorkshire AT,Q52,734.6,11,0,HD8 8AQ,201906,10750,"The Dental Surgery, Shepley",255913.78,263,255913.78,668,E01011198,23,9992610001,1,100,2712
0,West Yorkshire AT,Q52,217.2,9,0,HD3 3XA,201906,7500,MR NM SYKES,232271.73,8,232271.73,674,E01011202,6,5697120001,1,31,1419
0,West Yorkshire AT,Q52,66.6,0,0,WF14 8AF,201906,2495,Wood Dental Ltd,70608.5,35,70608.5,78,E01011215,3,1007650000,1,9,146
0,West Yorkshire AT,Q52,667,3,0,WF14 0HW,201906,9341,Dental Care Centre Ltd,356956.13,192,356956.13,878,E01011220,55,1295420001,1,124,2136
0,West Yorkshire AT,Q52,216.2,1,0,WF12 0QR,201906,1910,Thornhill Dental Surgery Ltd,54053,76,54053,206,E01011254,11,1008190000,1,38,414
0,West Yorkshire AT,Q52,364.2,11,0,WF12 9PJ,201906,5500,Mr YA Patel,137033.18,65,137033.18,413,E01011257,21,8290210001,1,47,1516
0,West Yorkshire AT,Q52,216.2,5,0,LS19 7SP,201906,1478,Mr Alexander Renshaw,34028.97,46,34028.97,124,E01011274,6,8006270002,1,34,383
0,West Yorkshire AT,Q52,524.2,11,0,LS9 6AP,201906,14400,J H Sager Ltd,403057.49,96,403057.49,1033,E01011344,1,1986250001,1,98,2536
0,West Yorkshire AT,Q52,1361.2,46,0,LS7 2BB,201906,17895,The Crossgates Lane and Chapeltown Road Dental Practice Part,592099.72,300,592099.72,1374,E01011356,31,1925540001,1,157,3746
0,West Yorkshire AT,Q52,1270.8,21,61.8,LS7 4LF,201906,15945,MR IH AL-HUSSEIN,487710.05,399,487710.05,2098,E01011356,54,7643020001,1,181,5354
0,West Yorkshire AT,Q52,1478.6,31,0,LS11 6AJ,201906,26800,Rodericks Dental Partnership Ltd,761951.54,328,761951.54,2372,E01011364,73,1180600031,1,230,5229
2,West Yorkshire AT,Q52,705.4,17,0,LS16 7SR,201906,14000,The Parade Dental,341944.41,197,341944.41,1005,E01011379,12,8545490002,1,97,2735
0,West Yorkshire AT,Q52,1075.8,16,158.8,LS8 3ES,201906,15500,Perfect Smile Clinic (UK) ltd,396953.49,356,396953.49,1864,E01011421,59,6583080002,1,152,3375
3,West Yorkshire AT,Q52,488.8,7,0,LS18 5NQ,201906,7000,Mr S Bedford,174842.19,208,174842.19,773,E01011459,24,8545490003,1,53,1655
0,West Yorkshire AT,Q52,998.4,21,0,LS10 2EU,201906,14200,LS10 Dental Care,445536.43,249,445536.43,1325,E01011474,16,1438390001,1,159,3071
0,West Yorkshire AT,Q52,759.4,12,0,LS16 5BG,201906,11280,MR A HUSSAIN,370663.27,228,370663.27,954,E01011484,52,3187600001,1,108,3038
0,West Yorkshire AT,Q52,102.4,1,0,LS17 6LD,201906,2000,MR N TIBREWAL,53602.1,19,53602.1,311,E01011512,7,7154920001,1,21,512
0,West Yorkshire AT,Q52,577.8,12,0,LS22 6SL,201906,7000,Glen Lea Dental Suite,178727.57,185,178727.57,689,E01011704,39,1812340002,1,67,2233
0,West Yorkshire AT,Q52,522.2,6,0,LS23 6BT,201906,7800,MRS M HAMER,218230.73,142,218230.73,1103,E01011711,6,9325740001,1,100,2462
0,West Yorkshire AT,Q52,768.4,19,0,WF10 3JJ,201906,8800,Airedale Dental Practice,287995.12,138,287995.12,666,E01011742,32,1831800001,1,121,1854
0,West Yorkshire AT,Q52,1283.6,28,0,WF7 7AA,201906,15309,Mulli Limited,414033.49,454,414033.49,952,E01011769,18,1736810003,1,157,3870
0,West Yorkshire AT,Q52,804.6,16,0,WF8 1AW,201906,12327,Ellis Dental Practice Limited,355716.09,278,355716.09,804,E01011837,38,1316870001,1,96,3289
1,West Yorkshire AT,Q52,1146.6,16,432.6,WF8 1QT,201906,17816,PR Jones & Associates,467921.6,389,467921.6,2398,E01011838,58,3208540001,1,165,5321
0,West Yorkshire AT,Q52,202.6,3,170.6,WF9 2SE,201906,3000,MRS FY MARTIN,67413.9,63,67413.9,340,E01011860,3,1956500001,1,33,886
0,West Yorkshire AT,Q52,139.4,2,0,WF2 0NL,201906,5250,MR JA KHAN,145976.75,34,145976.75,493,E01011888,22,8554640004,1,18,1113
0,"Durham, Darlington and Tees AT",Q45,1301.2,56,0,TS24 8AT,201906,13675,Grace Dental Care Partnership,519939.86,183,519939.86,704,E01011974,16,1151340002,1,142,2434
0,"Durham, Darlington and Tees AT",Q45,1154.2,19,0,TS14 6AW,201906,14584,Malmin Healthcare Guisborough Partnership,467297.95,369,467297.95,1079,E01012117,26,1310910003,1,175,4341
0,"Durham, Darlington and Tees AT",Q45,528.8,10,0,TS12 2NN,201906,12000,Genix Healthcare Ltd,329173.09,190,329173.09,949,E01012165,4,1007040000,1,71,2198
0,"Durham, Darlington and Tees AT",Q45,655.4,24,0,TS12 2LF,201906,12629,Mr S Mansoor,360262.25,107,360262.25,273,E01012165,42,8208570002,1,70,1757
0,"Durham, Darlington and Tees AT",Q45,958,28,0,TS19 7LB,201906,12432,The Fairfield Dental Practice Partnership,331109.92,294,331109.92,770,E01012189,10,1038880001,1,105,3423
1,"Durham, Darlington and Tees AT",Q45,706,14,0,DL1 4BL,201906,11567,Mr S A Jeyarajan Dental Surgery,320994.28,163,320994.28,980,E01012340,60,8017120004,1,101,3326
0,"Cheshire, Warrington and Wirral AT",Q44,781.2,9,0,WA4 5EQ,201906,12165,Mr Mansour Mirza,376759.87,227,376759.87,615,E01012449,21,7253820001,1,140,3661
0,Lancashire AT,Q47,400.2,4,0,BB1 6NN,201906,7521,Drakes Dental Care Ltd,187755.07,77,187755.07,408,E01012578,11,3661020002,1,87,1339
0,Lancashire AT,Q47,113.2,0,0,BB3 1ET,201906,1235,Blue Sky Dent Ltd,30329.66,51,30329.66,373,E01012589,6,7516500001,1,18,88
0,Lancashire AT,Q47,337.4,11,0,BB2 4DY,201906,3000,Irfan Ahmed,73289.69,61,73289.69,484,E01012624,7,7365540001,1,45,300
0,North Yorkshire and Humber AT,Q50,283.2,8,0,HU7 4YG,201906,8831,Mr Oliver Pierce,220991.11,53,220991.11,341,E01012790,11,9258020002,1,40,1542
0,North Yorkshire and Humber AT,Q50,188.6,7,0,HU4 7DY,201906,1,Andrew Burnell,252090,4,252090,,E01012848,48,1722510001,1,14,1423
0,North Yorkshire and Humber AT,Q50,692.8,6,0,HU2 8JQ,201906,12000,Freetown Way Surgery Limited,329831.75,300,329831.75,1027,E01012851,84,1573410001,1,73,4391
0,North Yorkshire and Humber AT,Q50,2140.2,40,411,HU4 6SB,201906,36750,Priory House Dental Care Ltd.,1007973.22,848,1007973.22,2834,E01012883,61,1899950001,1,246,9496
0,North Yorkshire and Humber AT,Q50,114.2,6,0,YO25 6BQ,201906,3234,Exchange Street Practice Ltd,91522.2,19,91522.2,55,E01012980,1,1008080000,1,7,146
0,North Yorkshire and Humber AT,Q50,636.4,5,0,DN14 6RU,201906,10000,City Health Dental,365795.88,246,365795.88,1104,E01012998,42,1006740000,1,93,2096
0,North Yorkshire and Humber AT,Q50,632.6,18,0,HU19 2QB,201906,7500,City Health Dental,274346.91,121,274346.91,355,E01013082,13,1006760000,1,93,1309
0,North Yorkshire and Humber AT,Q50,980.4,9,0,HU12 8JS,201906,16050,Hedon Dental Practice,462079.38,401,462079.38,1183,E01013095,32,6784730001,1,144,3996
0,North Yorkshire and Humber AT,Q50,58.8,0,0,HU10 6LN,201906,1000,MR DR FEIRN,26437.73,29,26437.73,214,E01013111,4,8110760001,1,8,191
0,North Yorkshire and Humber AT,Q50,1459.2,13,0,DN35 7DN,201906,21404,Cleethorpes Dental Practice Limited,725953.94,296,725953.94,1160,E01013201,21,1433320001,1,327,4775
0,North Yorkshire and Humber AT,Q50,68.4,3,0,DN37 0EN,201906,1223,Aishwaryam Limited,34610.9,5,34610.9,36,E01013213,2,1007700000,1,8,168
0,North Yorkshire and Humber AT,Q50,216.6,6,0,DN37 0EN,201906,4133,Aishwaryam Limited,116963.9,33,116963.9,88,E01013213,8,1008740000,1,30,500
0,North Yorkshire and Humber AT,Q50,593.4,19,0,DN37 0EN,201906,8265,Aishwaryam Limited,252361.82,96,252361.82,214,E01013213,7,1918330001,1,87,1343
0,North Yorkshire and Humber AT,Q50,682.4,11,0,DN9 2AT,201906,12576,Westwoodside Dental Practice Limited,407534.01,250,407534.01,836,E01013252,17,1735920002,1,93,3129
0,North Yorkshire and Humber AT,Q50,399.6,0,0,DN15 9RN,201906,4467,Winterton Dental Practice Limited,143212.53,167,143212.53,608,E01013292,13,1522930001,1,72,1392
0,North Yorkshire and Humber AT,Q50,663.8,26,0,DN16 1NR,201906,11845,IDH 477 Limited,380600.88,73,380600.88,451,E01013314,19,1646900001,1,85,2587
0,North Yorkshire and Humber AT,Q50,785.6,9,0,YO24 2RQ,201906,9708,MR K LEESON,298101.65,377,298101.65,2098,E01013424,18,2785640001,1,93,2287
0,North Yorkshire and Humber AT,Q50,2323.6,50,0,YO30 4TN,201906,32011,York Pioneer Business Park Partnership,647933.31,607,647933.31,2636,E01013431,43,1014350073,1,355,6830
0,Derbyshire and Nottinghamshire AT,Q55,468.4,5,0,DE23 6AN,201906,5819,MR MM OSMAN,133916.31,219,133916.31,793,E01013458,17,8363620001,1,56,1263
0,Derbyshire and Nottinghamshire AT,Q55,522.2,6,0,DE22 3AD,201906,10740,Ashbourne Road Dental,256273.96,190,256273.96,425,E01013522,1,9972770001,1,86,1567
0,Derbyshire and Nottinghamshire AT,Q55,74.2,2,0,DE3 9GH,201906,1024,Station Road Dental Care,23169.39,42,23169.39,267,E01013562,1,5717760001,1,2,186
0,Leicestershire and Lincolnshire AT,Q59,720.2,27,0,LE4 0LE,201906,7355,V & Y (UK) Limited,169402.86,97,169402.86,868,E01013606,6,1942470001,1,97,1708
0,Leicestershire and Lincolnshire AT,Q59,1124.8,21,145.4,LE4 1ET,201906,13122,Rodericks Dental Partnership Ltd,350692.02,396,350692.02,1736,E01013619,79,1004780000,1,127,3969
0,Leicestershire and Lincolnshire AT,Q59,498,13,0,LE4 0RX,201906,8607,H.S. Virdee (Home Farm) Ltd.,223743,86,223743,827,E01013620,10,1578130001,1,81,1553
0,Leicestershire and Lincolnshire AT,Q59,1207.6,29,128.4,LE4 6RJ,201906,15058,Gipsy Lane Dental Ltd,382964.69,294,382964.69,1328,E01013629,38,1054300001,1,173,4793
0,Leicestershire and Lincolnshire AT,Q59,1498.6,27,382.4,LE2 6EG,201906,19643,H Amin & A Patel,432787.37,610,432787.37,1988,E01013643,33,1838650002,1,175,6906
4,Leicestershire and Lincolnshire AT,Q59,1759.2,22,234.4,LE5 0QG,201906,23121,Mr Z Kapadia & Mrs N Kapadia,589596.54,930,589596.54,3267,E01013653,61,1899600001,1,164,6453
0,Leicestershire and Lincolnshire AT,Q59,1392.4,32,0,LE2 6TD,201906,15789,Dr Hindocha Ltd.,420567.3,178,420567.3,1595,E01013678,97,1620780001,1,234,4055
0,Leicestershire and Lincolnshire AT,Q59,616.8,15,45.8,LE2 7QT,201906,17092,Smile Design Centre Limited,489891.89,131,489891.89,1601,E01013687,49,1997450001,1,82,4485
0,Leicestershire and Lincolnshire AT,Q59,369.2,16,0,LE2 8TA,201906,3968,MR RD CASEY,110141.74,76,110141.74,532,E01013687,6,9317560001,1,31,411
0,Leicestershire and Lincolnshire AT,Q59,73.2,0,134.6,LE2 6EN,201906,1745,Brookview Dental Clinic Limited,42687.94,26,42687.94,443,E01013707,1,1083080001,1,15,774
0,Leicestershire and Lincolnshire AT,Q59,82.4,2,0,LE2 2BE,201906,1076,MS AR LOCKYER,26946.38,25,26946.38,91,E01013710,2,5660390004,1,10,304
0,Leicestershire and Lincolnshire AT,Q59,1656.8,31,86.2,LE5 5HH,201906,7884,The Whitehouse Surgery Ltd,178747.15,548,178747.15,1361,E01013762,43,1270780001,1,228,2914
0,Leicestershire and Lincolnshire AT,Q59,121.4,1,0,LE5 5HH,201906,8203,RK Pancholi Dental Surgery Ltd,180073.4,46,180073.4,721,E01013762,7,1717430001,1,18,1834
0,Leicestershire and Lincolnshire AT,Q59,353,3,0,LE2 1ND,201906,7050,Mr R Kidy & Ms P Sarna,165168.74,179,165168.74,1094,E01013763,20,1661890001,1,34,1093
0,Leicestershire and Lincolnshire AT,Q59,496,12,0,LE5 2NN,201906,5026,C M Desai Limited,144997.02,84,144997.02,340,E01013770,5,1398740002,1,87,1086
0,Leicestershire and Lincolnshire AT,Q59,1203,23,0,LE3 0BD,201906,15000,JDRM Dental Care Ltd,295509.41,95,295509.41,500,E01013774,335,1005480000,1,143,3523
0,Leicestershire and Lincolnshire AT,Q59,228.2,3,0,LE3 6FD,201906,2480,MR P PATEL,54061.82,89,54061.82,267,E01013780,6,2642450003,1,28,625
0,Leicestershire and Lincolnshire AT,Q59,285.4,13,0,LE15 6AS,201906,7072,Mrs C Patel,130002.94,33,130002.94,285,E01013799,12,7746770001,1,27,1563
0,Derbyshire and Nottinghamshire AT,Q55,739.8,21,0,NG7 5JE,201906,7537,Vishal Rana,215281.23,125,215281.23,437,E01013812,49,7559230001,1,101,2290
0,Derbyshire and Nottinghamshire AT,Q55,505.4,12,0,NG7 7DA,201906,5119,Mehta Panchal Sagoo T/A Family Dental Centre,152442.48,97,152442.48,504,E01013839,12,8197000001,1,83,1314
0,Derbyshire and Nottinghamshire AT,Q55,397.4,11,0,NG2 1QA,201906,8386,Petrie Tucker & Partners Ltd,334026.66,88,334026.66,533,E01013871,2,1013700078,1,58,1452
0,Derbyshire and Nottinghamshire AT,Q55,1211.2,28,0,NG6 8ET,201906,20500,Rodericks Dental Partnership Ltd,544712.78,270,544712.78,1638,E01013885,31,1003770000,1,189,4040
0,Derbyshire and Nottinghamshire AT,Q55,197.4,5,0,NG5 2EF,201906,2254,Holly Tree House Dental Practice,55197.03,86,55197.03,283,E01013941,2,1381690001,1,16,540
0,Derbyshire and Nottinghamshire AT,Q55,717.6,8,0,NG8 2QP,201906,9356,Wollaton Dental Care,217532.9,273,217532.9,904,E01013984,8,1318060001,1,113,2106
0,"Arden, Herefordshire and Worcestershire AT",Q53,87.2,0,0,HR7 4AE,201906,1678,David Holloman Dentistry Ltd,42250.14,23,42250.14,225,E01014005,1,1898630001,1,21,245
0,"Arden, Herefordshire and Worcestershire AT",Q53,1111.4,28,0,HR1 2PH,201906,24615,IDH Limited,739622.75,386,739622.75,1128,E01014010,37,1801220002,1,111,4568
0,Shropshire and Staffordshire AT,Q60,645.8,13,0,TF4 2LL,201906,8120,Lawley Dental Practice,240374.65,239,240374.65,603,E01014147,24,7409930001,1,74,1952
0,Shropshire and Staffordshire AT,Q60,909.2,17,0,TF7 5AU,201906,11000,Madeley Dental Practice,297056.49,301,297056.49,1891,E01014162,21,9202310001,1,126,1581
0,Shropshire and Staffordshire AT,Q60,985.8,31,0,TF10 7EA,201906,13790,Avenue Road Partnership,406020.19,293,406020.19,893,E01014176,29,1496830001,1,95,2999
0,Shropshire and Staffordshire AT,Q60,186,0,0,TF3 1FB,201906,1800,Stirchley Dental Practice,75102.13,8,75102.13,2,E01014196,0,1752930001,1,59,205
0,Shropshire and Staffordshire AT,Q60,1802.6,33,0,ST1 6BG,201906,26893,Sneyd Green Dental Practice Partnership,780904.33,655,780904.33,1933,E01014256,28,1200490001,1,239,6701
0,Shropshire and Staffordshire AT,Q60,836.2,14,0,ST4 2JX,201906,10441,Dr Kamalendra Alaparthi,275332.3,198,275332.3,669,E01014275,26,7655540001,1,146,3074
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,379.8,10,0,BA2 4BQ,201906,8294,Mr Jiten Doshi,181791.17,116,181791.17,478,E01014370,19,1268880001,1,40,2380
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,190,3,0,BS31 1EB,201906,3861,MR GS SOLKER,91476.96,96,91476.96,233,E01014400,0,3356490001,1,19,1306
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1385.6,36,0,BS39 7LH,201906,14628,Halton House Dental Centre,393005.13,385,393005.13,1434,E01014440,38,1419090001,1,174,3783
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1285.8,43,0,BA2 2AF,201906,14570,Community Dental Centres Ltd,354436.58,261,354436.58,1113,E01014464,34,1011920010,1,152,3469
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,2326.8,66,0,BA2 2AF,201906,35500,Community Dental Centres Ltd,869556.79,659,869556.79,2546,E01014484,69,1011920008,1,264,9746
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,887,22,0,BS11 9LP,201906,12116,IDH Limited,313464.07,176,313464.07,826,E01014499,75,1014350124,1,119,2523
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,51,1,0,BS8 4DS,201906,1750,Mr Touraj Razavi,37082.19,24,37082.19,314,E01014546,0,9073910001,1,5,250
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,2348.8,41,0,BS16 2HH,201906,27280,Execudent Ltd,744591.91,640,744591.91,2022,E01014590,74,1185830001,1,376,7181
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,392,6,0,BS14 0JW,201906,5393,OASIS DENTAL CARE LTD,124779.77,125,124779.77,625,E01014611,15,1012810094,1,59,1134
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,408.2,7,0,BS7 8UG,201906,6181,MR PW CHAN,131609.36,163,131609.36,647,E01014637,16,9952740001,1,47,1807
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,473,6,0,BS4 2QB,201906,10000,Broadwalk Dental Centre Practice Partnership,242475.33,146,242475.33,470,E01014646,15,1315630001,1,75,1586
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,334.6,7,0,BS10 6BB,201906,8800,Mr MJ Brown,225150.02,97,225150.02,503,E01014690,23,1007920000,1,42,1271
1,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,2071.4,40,0,BS9 2DF,201906,22571,Dr Michael Frain Ltd,480798.28,652,480798.28,1856,E01014711,62,1253850005,1,289,6490
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1834.4,48,0,BS20 6PR,201906,27795,Rodericks Dental Limited,658022.32,611,658022.32,1765,E01014795,97,1357390001,1,177,6629
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1795.8,51,0,BS23 1TN,201906,25485,Petrie Tucker & Partners Ltd,593324.89,338,593324.89,1012,E01014801,44,1013700055,1,264,5539
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,74,0,0,BS22 6HQ,201906,1750,Andrei Dinu and Elis Dinu,39617.49,37,39617.49,282,E01014820,0,6437770001,1,12,198
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1048.2,8,333.8,BS30 9QW,201906,14138,MISS KD DAVIES,379954.94,482,379954.94,1481,E01014937,71,2517980001,1,128,4895
1,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,414.2,5,0,BS34 8UE,201906,5751,Stoke Gifford Dental Surgery,141326.87,177,141326.87,1093,E01014979,16,2223990001,1,49,1077
0,"Devon, Cornwall and Isles of Scilly AT",Q66,223.8,1,0,PL6 5AQ,201906,3500,"Ramin Ordi, Khalid Hussain, Jason Bedford",83186.03,86,83186.03,129,E01015064,4,9330230001,1,40,901
0,"Devon, Cornwall and Isles of Scilly AT",Q66,946.6,9,0,PL9 7BS,201906,17010,OASIS DENTAL CARE LTD,394933.22,496,394933.22,1743,E01015136,38,1012810062,1,99,3950
0,"Devon, Cornwall and Isles of Scilly AT",Q66,77.2,0,0,PL9 7BS,201906,799,Dean Hill Partnership,19016.94,45,19016.94,226,E01015136,1,1353130001,1,10,177
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1160.4,24,239.8,PL2 3BY,201906,22608,B & M Capital Limited,672382.9,321,672382.9,185,E01015168,27,1008630000,1,173,355
1,"Devon, Cornwall and Isles of Scilly AT",Q66,294,3,0,PL4 8PT,201906,4699,MR PD JINKS,133839.55,102,133839.55,393,E01015179,5,7520290002,1,50,975
0,"Devon, Cornwall and Isles of Scilly AT",Q66,657.6,13,0,PL4 0NH,201906,14000,Smile Care Plymouth Ltd,335500.45,116,335500.45,593,E01015181,73,1026010001,1,99,3146
0,"Devon, Cornwall and Isles of Scilly AT",Q66,119.4,2,0,TQ1 2AL,201906,1701,Tor Lodge Dental Partnership,47127.45,53,47127.45,89,E01015267,7,1957150001,1,11,301
0,Wessex Local Office,Q70,651.6,9,0,DT1 2JY,201906,9333,Somerset Partnership NHS Foundation Trust,1584720.23,237,1584720.23,692,E01015281,23,1299920008,1,93,3019
0,Wessex Local Office,Q70,244.8,0,0,DT1 2JY,201906,4666,Somerset Partnership NHS Foundation Trust,403522.33,44,403522.33,546,E01015281,4,1299920009,1,65,107
0,Wessex Local Office,Q70,575.8,11,0,BH10 7LG,201906,2495,Millhams Road Partnership,66983.23,183,66983.23,314,E01015303,24,1198300001,1,77,927
0,Wessex Local Office,Q70,1954.4,64,0,BH11 9NJ,201906,23000,"Mrs Sajjadi, Ms Soltani, Mr Eftekhari & Mr Farrokh",576907.84,379,576907.84,1277,E01015311,57,1181330001,1,246,5727
0,Wessex Local Office,Q70,2433.6,62,0,BH6 3QN,201906,29887,Dr Anushika Brogan,806156.53,758,806156.53,2416,E01015364,138,1959010001,1,255,10131
1,Wessex Local Office,Q70,1007.4,25,0,BH17 7XW,201906,14000,Moonlight Dental Surgeries Ltd,358205.8,315,358205.8,947,E01015417,52,1794180001,1,110,3431
0,Wessex Local Office,Q70,340.4,9,0,BH14 8UB,201906,6421,Dr R Mihoc,141555.71,94,141555.71,324,E01015453,2,1025710001,1,45,1746
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,3284.6,51,0,SN1 1RN,201906,50008,Smileright Limited,1220526.26,541,1220526.26,3567,E01015476,78,1828770002,1,679,10651
1,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1314,24,0,SN25 3DQ,201906,19451,MR RS DHARWAR,480701.22,303,480701.22,1283,E01015529,40,2705630003,1,225,4788
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,171.2,0,0,SN1 7BY,201906,2646,Wichelstowe Dental care,63572.48,40,63572.48,171,E01015536,11,9186360001,1,39,699
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1903.4,26,0,SN3 2EZ,201906,22667,Park South Dental Care Ltd,642567.29,443,642567.29,1694,E01015541,22,1019580001,1,370,3824
0,East Anglia AT,Q56,425,4,0,PE1 4DD,201906,6208,Onefiveseven Partnership,220877.25,166,220877.25,546,E01015655,15,1672310001,1,64,1594
1,Hertfordshire and The South Midlands AT,Q58,1468,27,0,LU3 2QF,201906,22556,Marsh Road Dental Practice Partnership,1071451.27,121,1071451.27,3061,E01015785,46,7361550001,1,319,2946
0,Hertfordshire and The South Midlands AT,Q58,1863.8,54,0,LU1 2AL,201906,25000,Rodericks Dental Partnership Ltd,638704.25,166,638704.25,1490,E01015794,284,1000810000,1,236,6260
