_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
0,Kent and Medway AT,Q67,1218,23,326,ME20 7LQ,201907,14148,Dr Achal Prashad,385354.55,410,385354.55,1376,E01024718,40,1967700001,1,161,4018
0,Kent and Medway AT,Q67,1927.2,54,0,ME20 7LN,201907,18000,Dr Achal Prashad,489158.49,389,489158.49,1808,E01024719,61,1967700002,1,272,5165
0,Kent and Medway AT,Q67,1214.4,42,0,ME6 5AG,201907,14649,"S Cowley, R Ingham and J Angelo",420002.81,333,420002.81,1362,E01024771,27,1571120001,1,115,2608
0,Kent and Medway AT,Q67,470.8,16,0,TN4 8DG,201907,5845,Mohammad Reza Najafi,155129.62,60,155129.62,279,E01024799,29,7484390002,1,61,1680
0,Kent and Medway AT,Q67,346,2,0,TN4 8BH,201907,4900,The Blockley Partnership,124009.27,172,124009.27,1520,E01024801,10,1667580001,1,46,641
0,Kent and Medway AT,Q67,397.4,5,0,TN1 1LJ,201907,4200,MR DM BOWER,110430.25,131,110430.25,590,E01024801,7,3533370002,1,66,1787
0,Lancashire AT,Q47,28,2,0,BB11 2RU,201907,400,MR S ALLAN,9320.84,1,9320.84,50,E01024857,0,6776120001,1,1,29
0,Lancashire AT,Q47,681,15,0,BB11 1TS,201907,11235,MR S DITCHFIELD,374952.56,222,374952.56,491,E01024877,25,2085820001,1,79,3096
0,Lancashire AT,Q47,1132.8,23,0,BB12 8JH,201907,12200,Synergy Dental Clinic Burnley Ltd,392392.45,476,392392.45,1001,E01024889,39,6763060001,1,111,3362
0,Lancashire AT,Q47,153,2,0,BB11 4NS,201907,2790,MR V PATEL,62828.15,41,62828.15,248,E01024907,5,6962930001,1,27,341
0,Lancashire AT,Q47,830.2,22,0,PR6 9LP,201907,12500,Taghi Khodarahmi,279648.07,195,279648.07,700,E01024915,31,1464120001,1,111,2741
1,Lancashire AT,Q47,555.6,9,0,FY8 5PA,201907,4491,Mr J Ikram,109987.3,123,109987.3,219,E01024990,18,3103950001,1,101,1335
0,Lancashire AT,Q47,1232,24,0,BB5 5NS,201907,13319,Mr Waqar Mohammed,411163.21,188,411163.21,913,E01025049,15,6293160001,1,242,2463
1,Lancashire AT,Q47,454.8,8,0,BB6 7AL,201907,7600,Synergy Dental Clinic Blackburn Ltd,193528.49,171,193528.49,912,E01025062,19,5672560001,1,55,2605
0,Lancashire AT,Q47,214,6,0,BB5 1EH,201907,2544,Dr M Best,70751.2,60,70751.2,300,E01025068,5,9346580001,1,25,543
0,Lancashire AT,Q47,484,7,0,LA4 6BY,201907,6998,MIss K Mayle and Mr J Tidswell,167008.92,135,167008.92,360,E01025087,10,7485010001,1,84,1989
0,Lancashire AT,Q47,1184.4,17,0,LA4 6ND,201907,19500,Genix Healthcare Ltd,480855.37,426,480855.37,1528,E01025164,47,1002060000,1,162,4584
0,Lancashire AT,Q47,606.8,10,0,BB9 7UU,201907,5750,Nelson Centre Dental Practice,191873.4,139,191873.4,547,E01025182,19,1684160001,1,108,1357
0,Lancashire AT,Q47,1057.8,30,0,BB18 5AT,201907,11500,Whitecross Dental Care Limited,287240.75,228,287240.75,694,E01025195,34,1013380023,1,143,2829
0,Lancashire AT,Q47,752.6,10,0,PR1 6YA,201907,10471,Deepdale Dental,260488.2,263,260488.2,529,E01025246,23,1112280001,1,114,1735
0,Lancashire AT,Q47,1739.4,22,0,BB7 9SW,201907,18751,Schonberg and Staneviciene,593813.28,662,593813.28,1137,E01025351,132,9164550001,1,218,5231
0,Lancashire AT,Q47,462,9,0,OL12 8PW,201907,9000,Whitworth Dental Care Limited,300358.89,206,300358.89,1094,E01025376,15,1974160002,1,43,2831
0,Lancashire AT,Q47,777.4,13,0,PR5 5RX,201907,9683,Lostock Hall Dental Care Ltd,269092.39,321,269092.39,728,E01025419,27,1035780001,1,89,2584
1,Lancashire AT,Q47,303.4,2,0,PR25 2YD,201907,4446,Lowerbank Dental Practice,123418.13,127,123418.13,694,E01025422,12,7239670002,1,46,868
0,Lancashire AT,Q47,79.2,1,0,PR25 2YD,201907,1281,MR DJ QUINN,35822.44,38,35822.44,293,E01025422,1,9311950001,1,9,107
0,Lancashire AT,Q47,780.8,9,0,PR1 9BY,201907,10465,Diamond Dental Care,232354.95,298,232354.95,673,E01025428,24,1296230002,1,115,2539
0,Lancashire AT,Q47,201.4,1,0,PR25 2LB,201907,2315,Dr Bagasi & Mr Radovanovich,52929.8,57,52929.8,175,E01025431,2,7794900001,1,43,901
0,Lancashire AT,Q47,594.6,20,0,WN8 6PW,201907,7666,MR P BARRAND,222510.82,107,222510.82,581,E01025481,8,3304260001,1,79,1709
0,Lancashire AT,Q47,795.4,17,0,WN8 6PW,201907,8759,Dr Akdas Ali,256860.03,216,256860.03,517,E01025481,22,5659380001,1,116,2038
0,Lancashire AT,Q47,486,15,0,WN8 6PW,201907,6003,Firbeck Dental Surgery,161405.63,107,161405.63,392,E01025481,10,5659380002,1,62,1213
0,Lancashire AT,Q47,276.8,2,0,L39 2AW,201907,5004,Cottage Dental Ormskirk LLP,150926.54,175,150926.54,782,E01025490,14,1614700001,1,20,697
1,Lancashire AT,Q47,988.6,27,0,WN8 9HP,201907,12946,Mr A Malik,382617.76,196,382617.76,1028,E01025504,93,5726080001,1,119,2833
0,Lancashire AT,Q47,3736.4,80,158.6,FY6 7SR,201907,39516,Hardhorn Road Dental Partners,1177109.98,1219,1177109.98,2611,E01025598,147,1598590001,1,460,10739
0,Lancashire AT,Q47,216.2,2,0,FY5 2AZ,201907,6721,OASIS DENTAL CARE LTD,165912.03,118,165912.03,428,E01025604,26,1012810101,1,14,1519
2,Lancashire AT,Q47,1002.4,24,0,FY5 3NG,201907,11181,MR J IKRAM,261127.14,221,261127.14,695,E01025604,32,2359030001,1,152,2663
0,Leicestershire and Lincolnshire AT,Q59,539.6,12,0,LE3 2FP,201907,8976,Mr B Moroney & Ms N Whitley,289039.69,169,289039.69,691,E01025656,23,1268100001,1,66,2096
1,Leicestershire and Lincolnshire AT,Q59,1040.8,32,0,LE7 2HA,201907,10000,Ishak Practices Limited,246865.64,388,246865.64,1044,E01025756,34,1003560000,1,76,3126
0,Leicestershire and Lincolnshire AT,Q59,711.6,5,0,LE8 8AS,201907,8017,Fleckney Dental Practice,207703.71,395,207703.71,512,E01025779,8,7495670001,1,82,2124
1,Leicestershire and Lincolnshire AT,Q59,571,16,0,LE16 7DS,201907,7246,OASIS DENTAL CARE LTD,179708.64,183,179708.64,706,E01025795,30,1012810034,1,54,1519
0,Leicestershire and Lincolnshire AT,Q59,840.4,21,0,LE16 9JU,201907,11264,Ditchfield Dental Ltd,396004.73,210,396004.73,684,E01025804,47,1999660001,1,107,3514
0,Leicestershire and Lincolnshire AT,Q59,493.6,15,208.4,LE16 9HF,201907,6255,Pure Dental Studio Ltd,193617.29,180,193617.29,783,E01025807,13,1479660002,1,39,2490
1,Leicestershire and Lincolnshire AT,Q59,1894,34,0,LE13 1NW,201907,15000,JDRM Dental Care Ltd,295509.41,417,295509.41,894,E01025894,145,1005590000,1,299,4753
0,Leicestershire and Lincolnshire AT,Q59,925,19,156.6,LE2 5WE,201907,11711,Dr H Moti & Dr J Shah,330127.77,298,330127.77,1360,E01025972,44,1917790001,1,115,4080
0,Leicestershire and Lincolnshire AT,Q59,2056.2,33,0,PE21 8QN,201907,21656,OASIS DENTAL CARE LTD,494106.88,680,494106.88,1881,E01026006,46,1012810082,1,308,6165
0,Leicestershire and Lincolnshire AT,Q59,699,9,0,LN9 5BL,201907,11224,Dr S Mathew & Dr M Cherian,290098.7,341,290098.7,780,E01026067,25,1428750001,1,73,3184
0,Leicestershire and Lincolnshire AT,Q59,2797,83,0,LN5 9AB,201907,28000,Mr A Fenn & Mrs J Calveley (T/A BW Partnership),638756.67,796,638756.67,2429,E01026140,80,1760870001,1,303,8404
1,Leicestershire and Lincolnshire AT,Q59,2201.4,52,0,LN6 8RZ,201907,25500,Ishak Practices Limited,687839.09,693,687839.09,1806,E01026141,122,1003540000,1,242,7548
2,Leicestershire and Lincolnshire AT,Q59,1365.8,35,0,LN1 1TT,201907,15000,Mr A Fenn & Mrs J Calveley (T/A BW Partnership),342191.13,361,342191.13,1124,E01026143,63,1760870002,1,170,5367
0,Leicestershire and Lincolnshire AT,Q59,2020.8,55,0,NG34 7RL,201907,25000,JDSP Dental Limited,519225,425,519225,826,E01026227,144,1009490000,1,254,2274
0,Leicestershire and Lincolnshire AT,Q59,543.2,3,0,PE6 8AA,201907,8300,MR JJ CLIFFE,189374.06,244,189374.06,925,E01026335,16,2297920001,1,81,1897
2,Leicestershire and Lincolnshire AT,Q59,1791.8,40,0,DN21 2HD,201907,27308,Ishak Practices Limited,734912.28,470,734912.28,1500,E01026379,144,1003550000,1,224,7137
0,Leicestershire and Lincolnshire AT,Q59,677.6,3,0,DN21 2DZ,201907,4500,Community Dental Services CIC,1826909.25,203,1931347.25,494,E01026384,33,1002190000,1,133,1964
0,East Anglia AT,Q56,780.2,22,0,NR11 6AJ,201907,21000,Woodview Dental Health Dental Practice Partnership,567031.46,262,567031.46,771,E01026499,11,1557480001,1,80,4016
0,East Anglia AT,Q56,248.8,1,116.8,NR7 8AG,201907,3783,Friends Dental Ltd,104995.41,127,104995.41,783,E01026553,4,1037480001,1,35,1221
0,East Anglia AT,Q56,523.6,7,0,NR7 8AL,201907,7185,The Together Dental  Partnership c/o Vaid and Radia,196002.78,253,196002.78,569,E01026553,18,1628330003,1,55,2203
0,East Anglia AT,Q56,3760,116,0,NR8 6QW,201907,37140,Taverham Dental Health Clinic Limited,953847.32,1053,953847.32,2471,E01026564,125,1410620001,1,388,9656
0,East Anglia AT,Q56,969,5,0,PE30 1DD,201907,41356,Whitecross Dental Care Limited,1116211.87,308,1116211.87,1271,E01026699,45,1013380126,1,182,6101
0,East Anglia AT,Q56,1014.6,9,0,NR28 9BP,201907,28270,OASIS DENTAL CARE LTD,667464.22,404,667464.22,803,E01026760,43,1012810195,1,150,5443
0,East Anglia AT,Q56,2569.6,75,0,NR26 8LA,201907,32567,The Together Dental  Partnership c/o Vaid and Radia,859942.21,636,859942.21,1135,E01026770,88,1207230001,1,309,8288
0,East Anglia AT,Q56,920.2,10,0,NR3 2HD,201907,11609,Dental Surgery,321421.62,223,344711.7,537,E01026829,66,9059410001,1,162,2317
0,East Anglia AT,Q56,423.6,4,0,NR4 7HW,201907,5420,"Mr V Patnam, Dental Surgery",70356.62,177,128581.82,562,E01026868,8,7419650001,1,63,933
0,East Anglia AT,Q56,506.6,7,196.4,NR5 0RS,201907,4320,MR IO OSHIGA,114100.84,175,114100.84,700,E01026917,33,2779320002,1,69,1827
0,East Anglia AT,Q56,1391,30,0,NR15 2XJ,201907,24165,Simply Smile Manor House,557749.69,358,557749.69,1222,E01026938,60,1799220001,1,200,5573
0,Hertfordshire and The South Midlands AT,Q58,568,8,0,NN17 1UX,201907,9500,Corby Dental Clinic,336918.91,264,336918.91,592,E01026957,20,1452460001,1,61,1624
0,Hertfordshire and The South Midlands AT,Q58,890.4,16,0,NN17 1AE,201907,10000,MR RM ALLEN,358744.83,291,358744.83,1029,E01026957,32,5702300001,1,119,2713
1,Hertfordshire and The South Midlands AT,Q58,610.4,22,0,NN11 4AB,201907,5473,MR R KENANI,186883.2,140,186883.2,553,E01026992,17,3660800001,1,63,1308
0,Hertfordshire and The South Midlands AT,Q58,397,8,0,NN6 7RE,201907,4899,Long Buckby Dental Practice Partnership,131740.67,156,131740.67,648,E01027016,20,7710070001,1,40,1181
0,Hertfordshire and The South Midlands AT,Q58,687.8,18,0,NN10 8DD,201907,9420,MR SS PATEL,257516.44,142,257516.44,825,E01027034,14,7889020001,1,104,1185
0,Hertfordshire and The South Midlands AT,Q58,832.6,12,0,NN9 5GF,201907,9500,Dr Gurpreet Kaur,232909.03,261,232909.03,588,E01027038,18,7863060001,1,135,2354
0,Hertfordshire and The South Midlands AT,Q58,1590.6,65,0,PE8 4EJ,201907,14000,Rodericks Dental Partnership Ltd,372996.67,509,372996.67,1272,E01027048,43,1013620020,1,83,4171
0,Hertfordshire and The South Midlands AT,Q58,273.8,4,0,NN10 0AA,201907,3550,Saving Smiles Rushden,92768.48,82,92768.48,408,E01027060,19,1271400001,1,40,886
0,Hertfordshire and The South Midlands AT,Q58,798.8,15,0,NN16 9LN,201907,7850,Mr Uche Oguike,287483.83,263,287483.83,581,E01027079,24,7958360001,1,109,2582
0,Hertfordshire and The South Midlands AT,Q58,205.2,2,0,NN15 5BT,201907,3281,Ise Lodge Dental Centre,220656.46,116,220656.46,984,E01027097,1,5739490001,1,21,698
0,Hertfordshire and The South Midlands AT,Q58,683,17,0,NN1 5LT,201907,8937,The Dental Suite (Northants) Ltd,250970.42,131,250970.42,690,E01027135,25,1716460001,1,106,1799
0,Hertfordshire and The South Midlands AT,Q58,2415,44,0,NN4 0NY,201907,22428,Rowtree Dental Practice,557360.4,972,557360.4,2881,E01027164,80,9106510001,1,273,6933
0,Hertfordshire and The South Midlands AT,Q58,701.2,18,0,NN2 6LR,201907,7430,Somani and Somani,211814.15,72,211814.15,409,E01027191,16,5705400001,1,131,1922
0,Hertfordshire and The South Midlands AT,Q58,1465.4,44,0,NN2 7BB,201907,17558,MR R KHAN,476562.07,370,476562.07,1206,E01027229,22,6740790002,1,180,4364
1,Hertfordshire and The South Midlands AT,Q58,4054,71,0,NN8 4PW,201907,52783,Oradi Ltd.,1335579.2,1594,1335579.2,5260,E01027349,155,1003450000,1,474,15039
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,2150.6,56,0,NE66 2GD,201907,21849,Genix Healthcare Ltd,554777.02,638,554777.02,1207,E01027356,63,1006630000,1,251,5533
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,524.6,11,213.2,NE65 0LE,201907,11342,Northumbria Dental Care Limited,412245.54,181,412245.54,859,E01027364,28,1574570001,1,59,2846
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,2386.4,51,0,TD15 1JS,201907,32744,Whitecross Dental Care Limited,810062.36,628,810062.36,1146,E01027377,62,8132570001,1,357,6484
0,"Cumbria, Northumberland, Tyne and Wear AT",Q49,435.4,14,0,NE45 5DG,201907,6000,Helen Louden Dental Practice,133213.1,123,133213.1,407,E01027481,17,3366100004,1,41,1441
4,North Yorkshire and Humber AT,Q50,416.8,10,0,YO61 3HT,201907,5735,MR D TOMKINSON,175281.62,96,175281.62,258,E01027595,11,3591570001,1,60,1459
0,North Yorkshire and Humber AT,Q50,1512.8,16,0,YO61 3AD,201907,17246,Ishak Practices Ltd,524086.22,703,524086.22,741,E01027596,29,1553650002,1,194,3847
0,North Yorkshire and Humber AT,Q50,2242.2,51,0,HG2 7DB,201907,27341,Harrogate Dental Care Limited,791862.87,473,791862.87,1882,E01027663,71,1006780000,1,357,5105
0,North Yorkshire and Humber AT,Q50,795.6,11,0,HG1 2JB,201907,7505,Mr R A FROST & Mr N J RANNS,217436.29,293,217436.29,701,E01027677,23,1758380001,1,114,1958
0,North Yorkshire and Humber AT,Q50,550.4,10,0,HG3 5HL,201907,7000,Nirav Thakker Dental Limited,194657.08,214,194657.08,346,E01027693,12,8545490001,1,67,1414
0,North Yorkshire and Humber AT,Q50,587.6,19,161.2,HG3 2XT,201907,7753,MR MA HOMA,226547.21,181,226547.21,794,E01027723,23,7391460001,1,50,2880
0,North Yorkshire and Humber AT,Q50,98.4,0,0,YO12 6UA,201907,1846,Dr E Skipper (Newby Dental Practice),61229.76,47,85791.58,298,E01027849,17,8024250001,1,10,288
0,North Yorkshire and Humber AT,Q50,445,8,0,LS24 9AL,201907,5696,Bridge Street Dental Surgery,175690.29,192,175690.29,315,E01027919,20,8783400001,1,44,1591
1,Derbyshire and Nottinghamshire AT,Q55,2642.6,115,0,NG17 7DA,201907,28992,Kirkby Dental Practice,588546.1,358,588546.1,1150,E01027952,23,1009580000,1,293,2633
0,South Yorkshire and Bassetlaw AT,Q51,680,13,0,DN22 6LA,201907,10563,Whitecross Dental Care Limited,283309.95,220,283309.95,616,E01028011,20,1013380093,1,93,2677
0,South Yorkshire and Bassetlaw AT,Q51,916.8,27,0,DN22 6DR,201907,8800,P B Robinson Doncaster Ltd,257731.22,146,257731.22,401,E01028011,24,1080220006,1,139,2463
0,South Yorkshire and Bassetlaw AT,Q51,220.4,2,0,DN11 8JN,201907,3346,P B Robinson Doncaster Ltd,89742.97,59,89742.97,199,E01028026,7,1080220005,1,39,733
2,Derbyshire and Nottinghamshire AT,Q55,806.8,17,305.8,NG9 1BS,201907,15500,MR CJ NAVARRO,424570.67,374,424570.67,1205,E01028085,19,8605490001,1,69,3444
1,Derbyshire and Nottinghamshire AT,Q55,1564.6,21,0,NG9 3JA,201907,19075,D AND L JORDAN LIMITED,531191.81,643,531191.81,1514,E01028087,53,1542880001,1,202,5688
2,Derbyshire and Nottinghamshire AT,Q55,1132.6,24,124.6,NG4 1JB,201907,17441,Carlton Dental Care Limited,482647.82,346,482647.82,1307,E01028160,18,1539070002,1,160,4067
0,Derbyshire and Nottinghamshire AT,Q55,754.6,26,0,NG4 3AY,201907,9000,Bright Smile Dental,220544.83,96,220544.83,308,E01028171,23,8619010001,1,106,1451
0,Derbyshire and Nottinghamshire AT,Q55,694.2,18,0,NG5 4JH,201907,8991,Woodthorpe Dental Care,220067.64,234,220067.64,778,E01028176,36,1171530001,1,63,2475
0,Derbyshire and Nottinghamshire AT,Q55,203.2,2,0,NG18 1NG,201907,3129,Rooprai & Aulak,69826.29,133,69826.29,878,E01028274,1,1701000001,1,15,273
0,Derbyshire and Nottinghamshire AT,Q55,148,4,227.8,NG2 6AX,201907,1081,Bridgford Dental Practice,26072.64,57,26072.64,533,E01028416,10,1975050001,1,10,686
0,Thames Valley AT,Q69,1459.8,29,0,OX16 5QB,201907,22500,Damira Dental Studios Ltd,562003.67,333,562003.67,1582,E01028435,194,1375880007,1,182,5793
1,Thames Valley AT,Q69,621.4,7,0,OX26 6AD,201907,8424,Market Square Dental Practice,206120.22,351,206120.22,936,E01028468,32,1696410001,1,53,1958
0,Thames Valley AT,Q69,1596.8,16,0,OX26 6AN,201907,17123,Mr Laurie Richard Powell,404761.05,706,404761.05,1528,E01028468,114,3353040001,1,187,5326
0,Thames Valley AT,Q69,577.4,11,0,OX15 5NF,201907,7646,DB Lion House Limited,187125.82,271,187125.82,767,E01028485,27,5789670001,1,47,2080
1,Thames Valley AT,Q69,4073.4,120,0,OX3 9JA,201907,48702,Damira Dental Studios Ltd,1297643.25,873,1297643.25,3531,E01028516,242,1375880006,1,490,10093
0,Thames Valley AT,Q69,396.2,13,0,OX3 7RD,201907,8541,Ghada Jassim Barazanjie,209068.68,74,209068.68,260,E01028537,31,1315390001,1,43,1105
0,Thames Valley AT,Q69,1004.8,25,0,OX3 7RB,201907,15661,MANOR DENTAL CARE,457990.72,222,457990.72,955,E01028537,39,1673200001,1,145,2839
0,Thames Valley AT,Q69,1497.4,20,0,OX2 7JF,201907,18199,Dhami Dental Surgeons Ltd,445410.31,585,445410.31,1490,E01028591,87,1999740001,1,189,5926
0,Thames Valley AT,Q69,296.8,3,0,OX11 8EL,201907,4200,MR JR WHITLOCK,107603.55,156,107603.55,331,E01028631,14,3239770001,1,29,1050
0,Thames Valley AT,Q69,872.8,20,0,RG9 2BG,201907,10400,Smile Solutions Partnership,311913.16,327,311913.16,1136,E01028652,54,6841630001,1,80,3218
0,Thames Valley AT,Q69,104.8,1,0,RG9 1DA,201907,1308,Portman Healthcare Limited,32005.08,43,32005.08,325,E01028653,4,1889210001,1,15,174
0,Thames Valley AT,Q69,732.6,12,0,OX12 8DR,201907,7179,OASIS DENTAL CARE LTD,168583.06,329,168583.06,1108,E01028756,23,1012810100,1,77,1415
0,Thames Valley AT,Q69,739.4,18,0,OX28 4AW,201907,8160,E. Leondaki Ltd,208617.09,286,208617.09,371,E01028818,12,1137350001,1,74,2216
0,Thames Valley AT,Q69,718.8,10,0,OX28 4AW,201907,7599,SUTARWALA and PATEL (Partnership),171348.16,362,171348.16,497,E01028818,24,7627170001,1,69,2175
0,Thames Valley AT,Q69,855.8,16,470.2,OX28 6DB,201907,13000,Buttercross Dental Ltd,319903.27,394,319903.27,1715,E01028818,64,8896600001,1,64,5152
0,Shropshire and Staffordshire AT,Q60,126,1,0,SY4 5UJ,201907,2000,MR LS BARNES,38374.13,36,38374.13,171,E01028888,0,3201370001,1,26,408
0,Shropshire and Staffordshire AT,Q60,167.2,4,0,SY1 2DP,201907,1200,Winchester House Dental Practice Partnership,28756.46,76,28756.46,262,E01028931,1,1397690001,1,14,320
1,Shropshire and Staffordshire AT,Q60,674.4,20,0,SY3 0HT,201907,6900,Bayston Hill Dental Practice,230525.87,243,230525.87,480,E01028936,12,1409530001,1,59,2124
0,Shropshire and Staffordshire AT,Q60,779.4,10,0,SY1 1UW,201907,8800,Sandeep Kaur Dhanda,252690.79,173,252690.79,636,E01028946,32,9099390001,1,149,2746
0,Shropshire and Staffordshire AT,Q60,1342.2,30,154.2,DY14 8BQ,201907,15000,Cleobury Dental Practice Partnership,400477.77,450,400477.77,1202,E01029002,31,7625710001,1,165,4560
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1279.2,30,156.2,BA4 5BE,201907,21000,IDH Limited,491701.99,392,491701.99,991,E01029062,81,1014350055,1,143,5070
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1057.6,28,486.6,TA6 6PZ,201907,13456,Rodericks Dental Partnership Ltd,415185.73,195,415185.73,1260,E01029142,23,1013620047,1,166,4495
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,192.6,1,0,TA14 6QN,201907,5865,MR CR BRANN,134934.89,90,134934.89,695,E01029191,8,7629030001,1,27,472
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,78.6,0,0,TA12 6JL,201907,1147,Lakshmi Kanneganti,26919.79,38,26919.79,160,E01029204,3,2206470001,1,12,139
2,Shropshire and Staffordshire AT,Q60,1320.4,37,0,WS15 2BZ,201907,16000,Whitecross Dental Care Limited,406755.59,312,406755.59,1022,E01029404,72,1000340000,1,161,4738
120,Shropshire and Staffordshire AT,Q60,1057.2,19,0,DE14 3DW,201907,15786,Task B Ltd,378185.96,429,378185.96,1245,E01029414,75,1594410001,1,151,4400
0,Shropshire and Staffordshire AT,Q60,1739,43,0,ST5 7HZ,201907,21512,Elm Villa & Madeley Practice Limited,567903.92,527,567903.92,1666,E01029558,65,1844110001,1,202,5849
1,Shropshire and Staffordshire AT,Q60,730,17,0,CW3 9EA,201907,7698,Elm Villa & Madeley Practice Limited,201718.07,276,201718.07,598,E01029573,35,1844110002,1,70,2487
0,Shropshire and Staffordshire AT,Q60,956.2,8,0,ST5 2AX,201907,19000,Whitecross Dental Care Limited,445170.82,381,445170.82,1482,E01029604,41,1617990001,1,143,5410
0,Shropshire and Staffordshire AT,Q60,151.2,3,0,ST5 2UB,201907,2200,Whitecross Dental Care Limited,49504.22,68,49504.22,292,E01029604,6,1980480001,1,13,486
0,Shropshire and Staffordshire AT,Q60,730,23,0,WV8 1HF,201907,8309,Dr J S Jandu and Ms K K Bhambra,212835.66,228,212835.66,946,E01029614,15,1882390001,1,69,1688
0,Shropshire and Staffordshire AT,Q60,424.6,6,0,DY7 6AB,201907,7076,Mrs G Sinha & Dr A Sinha,158736.05,138,158736.05,346,E01029650,13,1484230001,1,66,1617
0,Shropshire and Staffordshire AT,Q60,1551.2,27,0,ST17 4BP,201907,19147,OASIS DENTAL CARE LTD,441582.3,505,441582.3,1579,E01029699,66,1012810127,1,214,4560
0,Shropshire and Staffordshire AT,Q60,2022.4,52,0,ST17 4AA,201907,19930,Kiran Hanji,593266.19,654,593266.19,1411,E01029701,57,1054810001,1,225,6293
0,Shropshire and Staffordshire AT,Q60,349.8,4,0,ST16 2AR,201907,6462,St Mary's Dental Practice Partnership,137070.4,116,137070.4,343,E01029701,19,5748800001,1,54,1479
0,Shropshire and Staffordshire AT,Q60,1820.6,32,0,ST3 7LH,201907,22250,"Balbir Bhandal, Amrik Bhandal & Baljit Bhandal",597918.48,568,597918.48,1392,E01029705,63,1655810001,1,264,6331
0,Shropshire and Staffordshire AT,Q60,61.6,1,0,ST20 0EX,201907,700,Mr W Herath,16247.72,31,16247.72,123,E01029706,3,1823890001,1,5,94
0,Shropshire and Staffordshire AT,Q60,1147.6,29,0,ST20 0GP,201907,14500,Brookhouse Dental Practice,363273.68,312,363273.68,815,E01029708,33,1277790001,1,149,3308
0,Shropshire and Staffordshire AT,Q60,1592.8,35,0,ST15 8PA,201907,16854,Abbey House Dental Practice Limited,415456.55,511,415456.55,1260,E01029745,44,1362200001,1,203,4987
0,Shropshire and Staffordshire AT,Q60,1487.4,29,0,ST15 8JP,201907,15694,Regency House Dental Practice Ltd,426365.58,491,426365.58,1127,E01029745,52,1403920001,1,195,4061
0,Shropshire and Staffordshire AT,Q60,881,8,0,ST10 1EG,201907,9504,The Avenue Dentistry,273285.43,379,273285.43,817,E01029787,45,1860580001,1,117,2420
0,Shropshire and Staffordshire AT,Q60,680.2,9,0,B79 7JN,201907,9232,MAF Dentistry Ltd,217069.1,381,217069.1,1293,E01029851,16,1231530001,1,57,2068
0,Shropshire and Staffordshire AT,Q60,1370.8,9,0,B77 1PQ,201907,39000,Dosthill Valley Dental Practice,1023840.75,660,1023840.75,2633,E01029862,9,1865970001,1,197,9940
0,East Anglia AT,Q56,766.8,10,0,IP7 5DX,201907,14965,Starsmile Plus Partnership,366649.76,293,366649.76,896,E01029892,29,1581940023,1,106,4075
0,East Anglia AT,Q56,622,10,153.2,IP9 2LL,201907,5612,Capel Dental Ltd,162476.57,207,162476.57,621,E01029903,10,1883010001,1,94,2020
1,East Anglia AT,Q56,748,4,200.6,IP2 0QY,201907,4592,Community Dental Services CIC,730911.69,370,801784.31,1393,E01029912,25,1856710001,1,100,2038
0,East Anglia AT,Q56,1163.4,20,0,CO10 1JA,201907,17380,Perfect Smile Clinic Limited,414753.24,443,414753.24,964,E01029920,67,1069410001,1,133,3975
0,East Anglia AT,Q56,751,13,0,CB8 7BT,201907,9942,MR JJ VILJOEN,253397.32,351,253397.32,920,E01029954,30,2572570002,1,69,2527
0,East Anglia AT,Q56,702.4,18,0,IP4 5QP,201907,6571,Woodbridge Dental Surgery Limited,156832.35,160,156832.35,627,E01029964,22,1839460001,1,100,1951
0,East Anglia AT,Q56,179.6,3,0,IP1 6NF,201907,2457,Garrick Way Dental Surgery,63331.72,68,63331.72,219,E01029975,13,9348440001,1,20,825
0,East Anglia AT,Q56,732.8,14,0,IP2 0QY,201907,8013,Lisalina Smile Clinic Limited,190389.19,293,190389.19,614,E01030013,9,1907210001,1,83,2052
0,East Anglia AT,Q56,662.6,15,0,IP1 3LU,201907,9367,Kenneth Ng Surgery Ltd,241769.09,197,241769.09,901,E01030025,28,1242300001,1,80,2547
1,East Anglia AT,Q56,1233.6,27,0,IP1 3LU,201907,16932,Berners Holdings Ltd,372574.22,264,372574.22,1324,E01030025,123,1340660001,1,166,5169
0,East Anglia AT,Q56,1086.8,32,0,IP1 3LN,201907,14528,Ipswich Dental Surgery,340129.12,256,340129.12,826,E01030025,39,8120720001,1,133,4652
